candidate_id,model_id,domain,trial_number,roles,seed,n_parameters,best_epoch,time_s,confusion_json,Macro_F1,Rare_Macro_SF,Min_Rare_F1,F1_N,F1_S,F1_V,F1_F,Precision_S,Precision_F,Recall_S,Recall_F
BILSTM2D_T7_BOTH,BILSTM2D,STFT_2D,7,balanced_minrare_all_unique;rare_priority,4000,318885,3,25.242021083831787,"[[10615, 14, 1355, 16], [120, 69, 193, 0], [162, 16, 553, 11], [13, 0, 2, 3]]",0.4318310150857363,0.20595114345114346,0.125,0.926669576604103,0.2869022869022869,0.3887521968365554,0.125,0.696969696969697,0.1,0.1806282722513089,0.16666666666666666
BILSTM2D_T7_BOTH,BILSTM2D,STFT_2D,7,balanced_minrare_all_unique;rare_priority,4001,318885,4,27.504381895065308,"[[11496, 11, 488, 5], [139, 62, 181, 0], [187, 17, 533, 5], [16, 0, 1, 1]]",0.46106495164744493,0.16583869082407948,0.06896551724137931,0.9645104455071735,0.2627118644067797,0.5480719794344473,0.06896551724137931,0.6888888888888889,0.09090909090909091,0.16230366492146597,0.05555555555555555
BILSTM2D_T7_BOTH,BILSTM2D,STFT_2D,7,balanced_minrare_all_unique;rare_priority,4002,318885,13,50.42623019218445,"[[11465, 13, 454, 68], [79, 112, 186, 5], [145, 22, 563, 12], [8, 0, 5, 5]]",0.5152754943580097,0.2580165231393965,0.09259259259259259,0.9676330337173482,0.42344045368620037,0.5774358974358974,0.09259259259259259,0.7619047619047619,0.05555555555555555,0.2931937172774869,0.2777777777777778
BILSTM2D_T7_BOTH,BILSTM2D,STFT_2D,7,balanced_minrare_all_unique;rare_priority,4003,318885,15,55.441141843795776,"[[11915, 18, 56, 11], [84, 107, 191, 0], [158, 46, 528, 10], [8, 1, 4, 5]]",0.5734928423949087,0.30677715786019033,0.22727272727272727,0.9861369749637906,0.3862815884476534,0.6942800788954635,0.22727272727272727,0.622093023255814,0.19230769230769232,0.2801047120418848,0.2777777777777778
BILSTM2D_T7_BOTH,BILSTM2D,STFT_2D,7,balanced_minrare_all_unique;rare_priority,4004,318885,6,32.78132748603821,"[[9806, 11, 2159, 24], [84, 88, 207, 3], [107, 23, 609, 3], [6, 0, 7, 5]]",0.4390715659269372,0.26894279724468406,0.18867924528301888,0.8913330000454484,0.3492063492063492,0.32706766917293234,0.18867924528301888,0.7213114754098361,0.14285714285714285,0.23036649214659685,0.2777777777777778
BILSTM2D_T7_BOTH,BILSTM2D,STFT_2D,7,balanced_minrare_all_unique;rare_priority,4005,318885,7,35.29452896118164,"[[11734, 27, 192, 47], [97, 135, 148, 2], [185, 85, 462, 10], [14, 1, 0, 3]]",0.5196573980125386,0.2517857142857143,0.075,0.9766125676238036,0.42857142857142855,0.5984455958549223,0.075,0.5443548387096774,0.04838709677419355,0.35340314136125656,0.16666666666666666
BILSTM2D_T7_BOTH,BILSTM2D,STFT_2D,7,balanced_minrare_all_unique;rare_priority,4006,318885,6,32.807517766952515,"[[9758, 13, 2213, 16], [63, 110, 209, 0], [129, 33, 578, 2], [11, 1, 4, 2]]",0.4276721326966183,0.25671321160042965,0.10526315789473684,0.8886662720276854,0.40816326530612246,0.30859583555792847,0.10526315789473684,0.7006369426751592,0.1,0.2879581151832461,0.1111111111111111
BILSTM2D_T7_BOTH,BILSTM2D,STFT_2D,7,balanced_minrare_all_unique;rare_priority,4007,318885,17,61.10288190841675,"[[9881, 28, 2075, 16], [88, 104, 190, 0], [153, 39, 547, 3], [8, 0, 4, 6]]",0.4639180024133957,0.32759998317843475,0.27906976744186046,0.8929959331224582,0.37613019891500904,0.3074761101742552,0.27906976744186046,0.6081871345029239,0.24,0.27225130890052357,0.3333333333333333
BILSTM2D_T7_BOTH,BILSTM2D,STFT_2D,7,balanced_minrare_all_unique;rare_priority,4008,318885,11,45.146615982055664,"[[9635, 14, 2334, 17], [55, 118, 209, 0], [81, 29, 577, 55], [10, 2, 0, 6]]",0.43538811678765044,0.2790137614678899,0.125,0.8847160369129058,0.43302752293577984,0.2988089073019161,0.125,0.7239263803680982,0.07692307692307693,0.3089005235602094,0.3333333333333333
BILSTM2D_T7_BOTH,BILSTM2D,STFT_2D,7,balanced_minrare_all_unique;rare_priority,4009,318885,3,25.146306037902832,"[[11970, 11, 18, 1], [173, 79, 125, 5], [193, 11, 502, 36], [13, 0, 0, 5]]",0.5470088395760254,0.2404841535276318,0.15384615384615385,0.9832025955891412,0.32712215320910976,0.7238644556596971,0.15384615384615385,0.7821782178217822,0.10638297872340426,0.20680628272251309,0.2777777777777778
CNN1D_T20_RARE,CNN1D,RAW_1D,20,rare_priority,4000,536836,4,26.431320428848267,"[[8288, 25, 3686, 1], [174, 24, 184, 0], [100, 89, 549, 4], [2, 0, 15, 1]]",0.29846070125361795,0.08782051282051281,0.08333333333333333,0.806068858198794,0.09230769230769231,0.21213292117465224,0.08333333333333333,0.17391304347826086,0.16666666666666666,0.06282722513089005,0.05555555555555555
CNN1D_T20_RARE,CNN1D,RAW_1D,20,rare_priority,4001,536836,5,26.405816078186035,"[[11149, 31, 292, 528], [196, 58, 118, 10], [280, 1, 448, 13], [5, 0, 11, 2]]",0.4381438078489025,0.12638398290243108,0.0070052539404553416,0.9436309775708844,0.2457627118644068,0.5561762880198634,0.0070052539404553416,0.6444444444444445,0.003616636528028933,0.1518324607329843,0.1111111111111111
CNN1D_T20_RARE,CNN1D,RAW_1D,20,rare_priority,4002,536836,1,17.76114249229431,"[[9842, 18, 2139, 1], [218, 22, 142, 0], [125, 1, 615, 1], [4, 0, 14, 0]]",0.33198172219963545,0.05200945626477541,0.0,0.8871062238045878,0.10401891252955082,0.3368017524644031,0.0,0.5365853658536586,0.0,0.05759162303664921,0.0
CNN1D_T20_RARE,CNN1D,RAW_1D,20,rare_priority,4003,536836,9,35.63046431541443,"[[7691, 102, 847, 3360], [164, 82, 127, 9], [101, 6, 622, 13], [6, 0, 2, 10]]",0.3986915981782033,0.14628919467629145,0.005865102639296188,0.7705640717362989,0.2867132867132867,0.5316239316239316,0.005865102639296188,0.43157894736842106,0.00294811320754717,0.21465968586387435,0.5555555555555556
CNN1D_T20_RARE,CNN1D,RAW_1D,20,rare_priority,4004,536836,2,20.472816228866577,"[[9673, 1, 2321, 5], [262, 1, 119, 0], [280, 5, 445, 12], [0, 0, 11, 7]]",0.3634919151953934,0.16923736075407025,0.005141388174807198,0.870853027233851,0.005141388174807198,0.24463991203958219,0.3333333333333333,0.14285714285714285,0.2916666666666667,0.002617801047120419,0.3888888888888889
CNN1D_T20_RARE,CNN1D,RAW_1D,20,rare_priority,4005,536836,9,36.643142223358154,"[[9566, 50, 223, 2161], [215, 82, 77, 8], [201, 6, 528, 7], [6, 0, 4, 8]]",0.46591596670339963,0.16132536854607699,0.007266121707538601,0.8701109696197926,0.3153846153846154,0.6709021601016518,0.007266121707538601,0.5942028985507246,0.003663003663003663,0.21465968586387435,0.4444444444444444
CNN1D_T20_RARE,CNN1D,RAW_1D,20,rare_priority,4006,536836,3,22.524645805358887,"[[9705, 0, 2293, 2], [257, 0, 125, 0], [112, 3, 606, 21], [7, 0, 8, 3]]",0.3341361464951216,0.06818181818181818,0.0,0.8790362755309995,0.0,0.32114467408585057,0.13636363636363635,0.0,0.11538461538461539,0.0,0.16666666666666666
CNN1D_T20_RARE,CNN1D,RAW_1D,20,rare_priority,4007,536836,4,24.56161594390869,"[[11495, 2, 489, 14], [347, 4, 30, 1], [312, 1, 423, 6], [12, 0, 3, 3]]",0.40406030118024416,0.08171134777818582,0.02056555269922879,0.9513365885955475,0.02056555269922879,0.5014819205690575,0.14285714285714285,0.5714285714285714,0.125,0.010471204188481676,0.16666666666666666
CNN1D_T20_RARE,CNN1D,RAW_1D,20,rare_priority,4008,536836,1,18.060187339782715,"[[10080, 33, 1887, 0], [235, 10, 137, 0], [145, 0, 597, 0], [2, 0, 16, 0]]",0.32448340248662616,0.023529411764705882,0.0,0.8975158044697712,0.047058823529411764,0.3533589819473217,0.0,0.23255813953488372,0.0,0.02617801047120419,0.0
CNN1D_T20_RARE,CNN1D,RAW_1D,20,rare_priority,4009,536836,1,18.129013299942017,"[[8751, 0, 30, 3219], [244, 0, 89, 49], [359, 0, 373, 10], [7, 0, 5, 6]]",0.3562690728264698,0.0018170805572380376,0.0,0.819343663686157,0.0,0.6020984665052461,0.0036341611144760752,0.0,0.0018270401948842874,0.0,0.3333333333333333
CNN1D_T33_BALANCED,CNN1D,RAW_1D,33,balanced_minrare_all_unique,4000,277684,4,24.486908435821533,"[[8648, 100, 1710, 1542], [191, 55, 119, 17], [205, 26, 461, 50], [0, 0, 7, 11]]",0.3335247866874667,0.10440644810094189,0.013431013431013432,0.821896977760882,0.19538188277087035,0.30338927278710104,0.013431013431013432,0.30386740331491713,0.006790123456790123,0.14397905759162305,0.6111111111111112
