candidate_id,method,source_trial,role,seed,train_subset_seed,n_train,n_val,Macro_F1,Rare_Macro_SF,Min_Rare_F1,F1_N,F1_S,F1_V,F1_F,Precision_S,Precision_F,Recall_S,Recall_F,best_epoch,time_s,config_json
SWT_T0_BALANCED,SWT,0,balanced_pareto,1000,20260810,4958,13142,0.35124112162321325,0.05592841163310962,0.0,0.9006658027615175,0.11185682326621924,0.39244186046511625,0.0,0.38461538461538464,0.0,0.06544502617801047,0.0,2,58.45475196838379,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}"
SWT_T0_BALANCED,SWT,0,balanced_pareto,1001,20260810,4958,13142,0.34744586388733,0.010362694300518135,0.0,0.9181466502549674,0.02072538860103627,0.4509114166933163,0.0,1.0,0.0,0.010471204188481676,0.0,1,50.907588720321655,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}"
SWT_T0_BALANCED,SWT,0,balanced_pareto,1002,20260810,4958,13142,0.35666187340955363,0.05297858580051738,0.04081632653061224,0.8843143464688051,0.06514084507042253,0.4363759755683746,0.04081632653061224,0.04907161803713528,0.025,0.0968586387434555,0.1111111111111111,2,58.37592315673828,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}"
SWT_T0_BALANCED,SWT,0,balanced_pareto,1003,20260810,4958,13142,0.341137629698591,0.0,0.0,0.9167326819822199,0.0,0.4478178368121442,0.0,0.0,0.0,0.0,0.0,1,51.4792742729187,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}"
SWT_T0_BALANCED,SWT,0,balanced_pareto,1004,20260810,4958,13142,0.3544226602517067,0.025,0.0,0.9177565171596594,0.0,0.4499341238471673,0.05,0.0,0.03225806451612903,0.0,0.1111111111111111,1,51.53824996948242,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}"
SWT_T0_BALANCED,SWT,0,balanced_pareto,1005,20260810,4958,13142,0.37762651659793656,0.08473695154917862,0.07423580786026202,0.9172860015738393,0.07423580786026202,0.42374616171954965,0.09523809523809523,0.2236842105263158,0.3333333333333333,0.04450261780104712,0.05555555555555555,4,72.90089869499207,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}"
SWT_T0_BALANCED,SWT,0,balanced_pareto,1006,20260810,4958,13142,0.3617513537401443,0.08472727272727273,0.07854545454545454,0.8665248358153732,0.07854545454545454,0.4110260336906585,0.09090909090909091,0.054380664652567974,0.25,0.14136125654450263,0.05555555555555555,2,58.41747570037842,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}"
SWT_T0_BALANCED,SWT,0,balanced_pareto,1007,20260810,4958,13142,0.3209833600421267,0.04855585027998821,0.01282051282051282,0.8569300246752642,0.0842911877394636,0.3298917149332662,0.01282051282051282,0.15714285714285714,0.006802721088435374,0.05759162303664921,0.1111111111111111,3,65.25251984596252,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}"
SWT_T0_BALANCED,SWT,0,balanced_pareto,1008,20260810,4958,13142,0.3965796932879414,0.1111111111111111,0.0,0.91758193480362,0.0,0.4465146161259235,0.2222222222222222,0.0,0.3333333333333333,0.0,0.16666666666666666,1,51.37332463264465,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}"
SWT_T0_BALANCED,SWT,0,balanced_pareto,1009,20260810,4958,13142,0.3514576045200337,0.12379576107899806,0.08092485549132948,0.8445764389760996,0.08092485549132948,0.31366245694603906,0.16666666666666666,0.09032258064516129,0.3333333333333333,0.07329842931937172,0.1111111111111111,4,72.67599439620972,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}"
