representation,architecture_candidate_id,config_id,family,config_json,seed,method_data_seed,wgan_pool_seed,wgan_quality_attempt,n_parameters,n_train_samples,train_class_counts_json,best_epoch,time_s,confusion_json,Macro_F1,Rare_Macro_SF,Min_Rare_F1,Rare_HMean_SF,F1_N,F1_S,F1_V,F1_F,Precision_S,Precision_F,Recall_S,Recall_F
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A050_G3,focal,"{""alpha_power"": 0.5, ""config_id"": ""FOCAL_A050_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6103,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",19,251.4357340335846,"[[11214, 19, 750, 17], [54, 93, 235, 0], [116, 49, 574, 3], [6, 0, 7, 5]]",0.507842808786536,0.28754978799948605,0.23255813953488372,0.2770330652368186,0.9588713125267209,0.3425414364640884,0.49740034662045063,0.23255813953488372,0.577639751552795,0.2,0.24345549738219896,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A050_G3,focal,"{""alpha_power"": 0.5, ""config_id"": ""FOCAL_A050_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6104,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",12,198.55070543289185,"[[9805, 19, 2176, 0], [87, 93, 202, 0], [139, 58, 545, 0], [14, 0, 2, 2]]",0.43093658524667017,0.2684782608695652,0.2,0.25101214574898784,0.8895441143116353,0.33695652173913043,0.2972457049359149,0.2,0.5470588235294118,1.0,0.24345549738219896,0.1111111111111111
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A050_G3,focal,"{""alpha_power"": 0.5, ""config_id"": ""FOCAL_A050_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6105,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",9,177.91273760795593,"[[10592, 18, 1386, 4], [100, 80, 199, 3], [132, 21, 586, 3], [9, 0, 3, 6]]",0.5005007151159854,0.33615122695784905,0.3193612774451098,0.33531260915123995,0.9277799675907678,0.3193612774451098,0.401920438957476,0.35294117647058826,0.6722689075630253,0.375,0.2094240837696335,0.3333333333333333
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A050_G3,focal,"{""alpha_power"": 0.5, ""config_id"": ""FOCAL_A050_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6106,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",15,224.89723563194275,"[[11953, 13, 11, 23], [206, 90, 86, 0], [289, 39, 390, 24], [15, 0, 0, 3]]",0.5109099979399183,0.21587337224966324,0.08823529411764706,0.14040561622464898,0.9772309201651473,0.3435114503816794,0.6346623270951993,0.08823529411764706,0.6338028169014085,0.06,0.2356020942408377,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A050_G3,focal,"{""alpha_power"": 0.5, ""config_id"": ""FOCAL_A050_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6107,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",16,248.8697018623352,"[[9808, 13, 2171, 8], [73, 102, 207, 0], [138, 26, 576, 2], [12, 0, 2, 4]]",0.4604897091512715,0.3200286806883365,0.25,0.30470500373412995,0.8903817348281966,0.390057361376673,0.31151974040021635,0.25,0.723404255319149,0.2857142857142857,0.2670157068062827,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A050_G3,focal,"{""alpha_power"": 0.5, ""config_id"": ""FOCAL_A050_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6108,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",14,220.16283893585205,"[[9842, 18, 2138, 2], [88, 81, 213, 0], [115, 28, 595, 4], [10, 0, 5, 3]]",0.4388051557545798,0.27024667103252564,0.2222222222222222,0.2617124394184168,0.8924960326456586,0.3182711198428291,0.32223124830760896,0.2222222222222222,0.6377952755905512,0.3333333333333333,0.21204188481675393,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A050_G3,focal,"{""alpha_power"": 0.5, ""config_id"": ""FOCAL_A050_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6109,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",22,292.7139108181,"[[10500, 21, 1467, 12], [144, 117, 121, 0], [169, 99, 472, 2], [12, 0, 2, 4]]",0.46423925613678896,0.30012565069107877,0.2222222222222222,0.2799043062200957,0.9200438116100766,0.3780290791599354,0.33666191155492153,0.2222222222222222,0.4936708860759494,0.2222222222222222,0.306282722513089,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,SAMPLER_P050,sampler,"{""config_id"": ""SAMPLER_P050"", ""family"": ""sampler"", ""kind"": ""sampler"", ""sampler_power"": 0.5}",6100,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",1,93.41180753707886,"[[10205, 0, 1715, 80], [111, 36, 228, 7], [141, 8, 533, 60], [9, 0, 3, 6]]",0.36965664363162015,0.11959476155176674,0.07017543859649122,0.09917355371900827,0.908483931273925,0.16901408450704225,0.33095312014902206,0.07017543859649122,0.8181818181818182,0.0392156862745098,0.09424083769633508,0.3333333333333333
STFT_2D,BILSTM2D_T7_BOTH,SAMPLER_P050,sampler,"{""config_id"": ""SAMPLER_P050"", ""family"": ""sampler"", ""kind"": ""sampler"", ""sampler_power"": 0.5}",6101,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",8,166.04192733764648,"[[10142, 16, 1808, 34], [93, 99, 190, 0], [156, 51, 521, 14], [7, 0, 6, 5]]",0.43168063954093566,0.25107946951783694,0.14084507042253522,0.2026819531170028,0.9056165729082953,0.3613138686131387,0.3189470462197735,0.14084507042253522,0.5963855421686747,0.09433962264150944,0.2591623036649215,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,SAMPLER_P050,sampler,"{""config_id"": ""SAMPLER_P050"", ""family"": ""sampler"", ""kind"": ""sampler"", ""sampler_power"": 0.5}",6102,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",1,93.13228130340576,"[[10262, 14, 1720, 4], [100, 95, 187, 0], [178, 119, 441, 4], [15, 2, 0, 1]]",0.39498048268676667,0.19226579520697168,0.07407407407407407,0.1196096946805162,0.9099534471292396,0.3104575163398693,0.2854368932038835,0.07407407407407407,0.41304347826086957,0.1111111111111111,0.2486910994764398,0.05555555555555555
STFT_2D,BILSTM2D_T7_BOTH,SAMPLER_P050,sampler,"{""config_id"": ""SAMPLER_P050"", ""family"": ""sampler"", ""kind"": ""sampler"", ""sampler_power"": 0.5}",6103,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",9,161.91909980773926,"[[10708, 16, 1248, 28], [102, 99, 181, 0], [175, 134, 432, 1], [16, 0, 0, 2]]",0.41460873665184395,0.1977101458650021,0.08163265306122448,0.1295599541959758,0.931089952610756,0.31378763866877973,0.33192470226661547,0.08163265306122448,0.39759036144578314,0.06451612903225806,0.2591623036649215,0.1111111111111111
STFT_2D,BILSTM2D_T7_BOTH,SAMPLER_P050,sampler,"{""config_id"": ""SAMPLER_P050"", ""family"": ""sampler"", ""kind"": ""sampler"", ""sampler_power"": 0.5}",6104,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",2,106.12726974487305,"[[10393, 17, 1572, 18], [76, 104, 202, 0], [168, 33, 536, 5], [12, 0, 2, 4]]",0.45864931356866434,0.28291873963515757,0.17777777777777778,0.24384525205158267,0.9177447127908517,0.3880597014925373,0.3510150622134905,0.17777777777777778,0.6753246753246753,0.14814814814814814,0.27225130890052357,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,SAMPLER_P050,sampler,"{""config_id"": ""SAMPLER_P050"", ""family"": ""sampler"", ""kind"": ""sampler"", ""sampler_power"": 0.5}",6105,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",1,94.14603972434998,"[[10658, 16, 1293, 33], [77, 102, 203, 0], [145, 44, 553, 0], [12, 2, 2, 2]]",0.4440607588298112,0.22454903586979058,0.07547169811320754,0.12557710064635272,0.9311549886423205,0.37362637362637363,0.39598997493734334,0.07547169811320754,0.6219512195121951,0.05714285714285714,0.2670157068062827,0.1111111111111111
STFT_2D,BILSTM2D_T7_BOTH,SAMPLER_P050,sampler,"{""config_id"": ""SAMPLER_P050"", ""family"": ""sampler"", ""kind"": ""sampler"", ""sampler_power"": 0.5}",6106,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",4,119.49459385871887,"[[10042, 18, 1903, 37], [85, 105, 192, 0], [151, 32, 555, 4], [9, 1, 3, 5]]",0.443672277552008,0.2732922862453532,0.15625,0.22316684378320933,0.9011531386009781,0.3903345724907063,0.3269513991163476,0.15625,0.6730769230769231,0.10869565217391304,0.27486910994764396,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,SAMPLER_P050,sampler,"{""config_id"": ""SAMPLER_P050"", ""family"": ""sampler"", ""kind"": ""sampler"", ""sampler_power"": 0.5}",6107,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",11,194.6070110797882,"[[10385, 18, 1444, 153], [92, 86, 202, 2], [185, 53, 475, 29], [8, 1, 5, 4]]",0.4011958872160715,0.1786767349874146,0.038834951456310676,0.06922922117126182,0.9161887957653286,0.31851851851851853,0.3312412831241283,0.038834951456310676,0.5443037974683544,0.02127659574468085,0.225130890052356,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,SAMPLER_P050,sampler,"{""config_id"": ""SAMPLER_P050"", ""family"": ""sampler"", ""kind"": ""sampler"", ""sampler_power"": 0.5}",6108,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",10,173.14095997810364,"[[10315, 15, 1611, 59], [99, 91, 192, 0], [156, 50, 525, 11], [8, 0, 5, 5]]",0.42525039520509755,0.22290842227285446,0.10752688172043011,0.16318479332914912,0.913721321640535,0.3382899628252788,0.34146341463414637,0.10752688172043011,0.5833333333333334,0.06666666666666667,0.23821989528795812,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,SAMPLER_P050,sampler,"{""config_id"": ""SAMPLER_P050"", ""family"": ""sampler"", ""kind"": ""sampler"", ""sampler_power"": 0.5}",6109,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",5,134.05438542366028,"[[10157, 16, 1710, 117], [72, 104, 205, 1], [226, 63, 453, 0], [14, 0, 1, 3]]",0.4016554567018799,0.20565353027312663,0.04316546762589928,0.07727075722865458,0.9040900796653166,0.368141592920354,0.29122468659594986,0.04316546762589928,0.5683060109289617,0.024793388429752067,0.27225130890052357,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,SMOTE_X5,smote,"{""config_id"": ""SMOTE_X5"", ""family"": ""smote"", ""kind"": ""smote"", ""smote_factor"": 5}",6100,416100,,,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",2,110.1573851108551,"[[11395, 7, 566, 32], [114, 98, 170, 0], [260, 147, 318, 17], [14, 0, 0, 4]]",0.4335480190710334,0.21091216066112767,0.11267605633802817,0.1651569412260375,0.9582474877012992,0.30914826498422715,0.35412026726057905,0.11267605633802817,0.3888888888888889,0.07547169811320754,0.25654450261780104,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,SMOTE_X5,smote,"{""config_id"": ""SMOTE_X5"", ""family"": ""smote"", ""kind"": ""smote"", ""smote_factor"": 5}",6101,416101,,,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",3,130.45588994026184,"[[10388, 6, 1545, 61], [117, 81, 184, 0], [178, 28, 527, 9], [12, 0, 0, 6]]",0.43015673776588426,0.22680765443726186,0.1276595744680851,0.18346545866364666,0.9154439303811412,0.32595573440643866,0.35156771180787194,0.1276595744680851,0.7043478260869566,0.07894736842105263,0.21204188481675393,0.3333333333333333
STFT_2D,BILSTM2D_T7_BOTH,SMOTE_X5,smote,"{""config_id"": ""SMOTE_X5"", ""family"": ""smote"", ""kind"": ""smote"", ""smote_factor"": 5}",6102,416102,,,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",2,110.41568803787231,"[[10163, 5, 1827, 5], [63, 106, 213, 0], [173, 20, 547, 2], [13, 0, 2, 3]]",0.4657239593803474,0.313770537454748,0.21428571428571427,0.28222764588418014,0.9069248616812422,0.41325536062378165,0.32842990093065144,0.21428571428571427,0.8091603053435115,0.3,0.2774869109947644,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,SMOTE_X5,smote,"{""config_id"": ""SMOTE_X5"", ""family"": ""smote"", ""kind"": ""smote"", ""smote_factor"": 5}",6103,416103,,,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",4,129.4341185092926,"[[10466, 9, 1505, 20], [84, 106, 192, 0], [157, 18, 567, 0], [9, 0, 4, 5]]",0.4856044644203583,0.32210431248588844,0.23255813953488372,0.2972101500070097,0.9214650466631449,0.4116504854368932,0.3767441860465116,0.23255813953488372,0.7969924812030075,0.2,0.2774869109947644,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,SMOTE_X5,smote,"{""config_id"": ""SMOTE_X5"", ""family"": ""smote"", ""kind"": ""smote"", ""smote_factor"": 5}",6104,416104,,,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",9,175.66896224021912,"[[9729, 11, 2210, 50], [83, 99, 200, 0], [137, 25, 564, 16], [6, 0, 5, 7]]",0.43155913958984715,0.2684124386252046,0.15384615384615385,0.21951219512195122,0.8862673650649054,0.3829787234042553,0.30314431604407416,0.15384615384615385,0.7333333333333333,0.0958904109589041,0.2591623036649215,0.3888888888888889
STFT_2D,BILSTM2D_T7_BOTH,SMOTE_X5,smote,"{""config_id"": ""SMOTE_X5"", ""family"": ""smote"", ""kind"": ""smote"", ""smote_factor"": 5}",6105,416105,,,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",1,103.7364113330841,"[[9793, 4, 2186, 17], [110, 71, 201, 0], [150, 27, 563, 2], [13, 0, 2, 3]]",0.40895423803225533,0.22169421487603308,0.15,0.19850885368126747,0.8876098975799873,0.29338842975206614,0.30481862479696803,0.15,0.696078431372549,0.13636363636363635,0.18586387434554974,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,SMOTE_X5,smote,"{""config_id"": ""SMOTE_X5"", ""family"": ""smote"", ""kind"": ""smote"", ""smote_factor"": 5}",6106,416106,,,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",10,184.44908952713013,"[[10117, 16, 1859, 8], [92, 100, 190, 0], [146, 41, 535, 20], [6, 1, 6, 5]]",0.4481140708945703,0.28322440087145967,0.19607843137254902,0.2564102564102564,0.9048790304548097,0.37037037037037035,0.32112845138055224,0.19607843137254902,0.6329113924050633,0.15151515151515152,0.2617801047120419,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,SMOTE_X5,smote,"{""config_id"": ""SMOTE_X5"", ""family"": ""smote"", ""kind"": ""smote"", ""smote_factor"": 5}",6107,416107,,,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",3,129.3424665927887,"[[10259, 2, 1731, 8], [78, 98, 206, 0], [215, 21, 505, 1], [15, 0, 1, 2]]",0.43847705670216724,0.26379653115788027,0.13793103448275862,0.20374220374220375,0.9092037045243054,0.38966202783300197,0.31711145996860285,0.13793103448275862,0.8099173553719008,0.18181818181818182,0.25654450261780104,0.1111111111111111
STFT_2D,BILSTM2D_T7_BOTH,SMOTE_X5,smote,"{""config_id"": ""SMOTE_X5"", ""family"": ""smote"", ""kind"": ""smote"", ""smote_factor"": 5}",6108,416108,,,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",5,142.5643982887268,"[[10136, 14, 1824, 26], [103, 110, 169, 0], [185, 195, 360, 2], [12, 0, 0, 6]]",0.4201969387315096,0.2723033029737737,0.23076923076923078,0.2659681644166835,0.9035478694954537,0.31383737517831667,0.23263327948303716,0.23076923076923078,0.3448275862068966,0.17647058823529413,0.2879581151832461,0.3333333333333333
STFT_2D,BILSTM2D_T7_BOTH,SMOTE_X5,smote,"{""config_id"": ""SMOTE_X5"", ""family"": ""smote"", ""kind"": ""smote"", ""smote_factor"": 5}",6109,416109,,,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",11,205.20253038406372,"[[10663, 9, 1311, 17], [83, 83, 216, 0], [156, 31, 549, 6], [8, 1, 6, 3]]",0.4460242405707697,0.23221343873517786,0.13636363636363635,0.19264990328820114,0.93085988651244,0.32806324110671936,0.3888101983002833,0.13636363636363635,0.6693548387096774,0.11538461538461539,0.21727748691099477,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,WGAN_GP_X5,wgan_gp,"{""config_id"": ""WGAN_GP_X5"", ""family"": ""wgan_gp"", ""kind"": ""wgan_gp"", ""wgan_factor"": 5}",6100,1130000,1130000,1,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",8,172.21623253822327,"[[11616, 8, 375, 1], [160, 99, 123, 0], [188, 53, 497, 4], [13, 0, 1, 4]]",0.5506150637757778,0.3308049747164138,0.2962962962962963,0.32720512290849,0.9689285565333444,0.36531365313653136,0.571921749136939,0.2962962962962963,0.61875,0.4444444444444444,0.2591623036649215,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,WGAN_GP_X5,wgan_gp,"{""config_id"": ""WGAN_GP_X5"", ""family"": ""wgan_gp"", ""kind"": ""wgan_gp"", ""wgan_factor"": 5}",6101,1130100,1130100,1,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",4,139.12080240249634,"[[10148, 2, 1846, 4], [114, 72, 196, 0], [156, 19, 556, 11], [11, 0, 2, 5]]",0.45098764628318794,0.2831578947368421,0.2631578947368421,0.28174525533163763,0.9048999063712159,0.3031578947368421,0.3327348892878516,0.2631578947368421,0.7741935483870968,0.25,0.18848167539267016,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,WGAN_GP_X5,wgan_gp,"{""config_id"": ""WGAN_GP_X5"", ""family"": ""wgan_gp"", ""kind"": ""wgan_gp"", ""wgan_factor"": 5}",6102,1130200,1130200,1,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",7,155.26429867744446,"[[10904, 13, 1076, 7], [124, 82, 176, 0], [169, 42, 524, 7], [10, 1, 2, 5]]",0.48531109159691055,0.29282744282744283,0.2702702702702703,0.29108981185658506,0.9397164648597406,0.3153846153846154,0.4158730158730159,0.2702702702702703,0.5942028985507246,0.2631578947368421,0.21465968586387435,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,WGAN_GP_X5,wgan_gp,"{""config_id"": ""WGAN_GP_X5"", ""family"": ""wgan_gp"", ""kind"": ""wgan_gp"", ""wgan_factor"": 5}",6103,1130300,1130300,1,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",16,245.54754948616028,"[[10450, 15, 1526, 9], [121, 94, 166, 1], [183, 47, 509, 3], [10, 1, 2, 5]]",0.47258969826532493,0.31328592042877756,0.2777777777777778,0.30926139167626254,0.918116324020383,0.34879406307977734,0.34567062818336164,0.2777777777777778,0.5987261146496815,0.2777777777777778,0.24607329842931938,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,WGAN_GP_X5,wgan_gp,"{""config_id"": ""WGAN_GP_X5"", ""family"": ""wgan_gp"", ""kind"": ""wgan_gp"", ""wgan_factor"": 5}",6104,1130400,1130400,1,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",14,224.40055108070374,"[[10250, 7, 1740, 3], [101, 78, 202, 1], [142, 28, 569, 3], [9, 0, 6, 3]]",0.4474135568073602,0.2647186147186147,0.21428571428571427,0.25511038430089944,0.9110301306550529,0.3151515151515151,0.34918686713715863,0.21428571428571427,0.6902654867256637,0.3,0.20418848167539266,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,WGAN_GP_X5,wgan_gp,"{""config_id"": ""WGAN_GP_X5"", ""family"": ""wgan_gp"", ""kind"": ""wgan_gp"", ""wgan_factor"": 5}",6105,1130500,1130500,1,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",25,336.8828537464142,"[[10116, 6, 1875, 3], [133, 73, 176, 0], [147, 19, 575, 1], [10, 0, 4, 4]]",0.46396882083180585,0.3059294871794872,0.30416666666666664,0.30591932949188055,0.902972418102294,0.30416666666666664,0.34104389086595494,0.3076923076923077,0.7448979591836735,0.5,0.19109947643979058,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,WGAN_GP_X5,wgan_gp,"{""config_id"": ""WGAN_GP_X5"", ""family"": ""wgan_gp"", ""kind"": ""wgan_gp"", ""wgan_factor"": 5}",6106,1130600,1130600,1,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",7,156.80208277702332,"[[11254, 17, 723, 6], [150, 81, 151, 0], [228, 52, 453, 9], [13, 0, 1, 4]]",0.47758059441591794,0.2603637472058525,0.21621621621621623,0.2528780487804878,0.9519137238316769,0.30451127819548873,0.43768115942028984,0.21621621621621623,0.54,0.21052631578947367,0.21204188481675393,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,WGAN_GP_X5,wgan_gp,"{""config_id"": ""WGAN_GP_X5"", ""family"": ""wgan_gp"", ""kind"": ""wgan_gp"", ""wgan_factor"": 5}",6107,1130700,1130700,1,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",9,192.0839991569519,"[[9950, 1, 2042, 7], [90, 97, 195, 0], [160, 16, 562, 4], [11, 0, 3, 4]]",0.4616653717200643,0.31677663734115347,0.24242424242424243,0.29932497589199614,0.8959524559902751,0.3911290322580645,0.31715575620767494,0.24242424242424243,0.8508771929824561,0.26666666666666666,0.25392670157068065,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,WGAN_GP_X5,wgan_gp,"{""config_id"": ""WGAN_GP_X5"", ""family"": ""wgan_gp"", ""kind"": ""wgan_gp"", ""wgan_factor"": 5}",6108,1130800,1130800,1,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",10,191.09241485595703,"[[10309, 16, 1675, 0], [119, 78, 185, 0], [180, 27, 532, 3], [9, 0, 6, 3]]",0.4526519562337897,0.28006958250497016,0.25,0.2768411712511092,0.911615156740505,0.3101391650099404,0.33885350318471336,0.25,0.6446280991735537,0.5,0.20418848167539266,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,WGAN_GP_X5,wgan_gp,"{""config_id"": ""WGAN_GP_X5"", ""family"": ""wgan_gp"", ""kind"": ""wgan_gp"", ""wgan_factor"": 5}",6109,1130900,1130900,1,318885,41694,"{""N"": 33858, ""S"": 2810, ""V"": 3046, ""F"": 1980}",11,213.67781472206116,"[[9735, 8, 2251, 6], [101, 84, 197, 0], [125, 20, 594, 3], [7, 0, 7, 4]]",0.44945210391141177,0.29907274389447563,0.25806451612903225,0.2934497816593886,0.8862891478514202,0.340080971659919,0.31337378000527566,0.25806451612903225,0.75,0.3076923076923077,0.2198952879581152,0.2222222222222222
