number,values_0,values_1,datetime_start,datetime_complete,duration,params_clip_pct,params_cwt_wavelet,params_image_size,params_norm_type,params_num_scales,params_scale_min,params_scale_span,params_scale_type,user_attrs_F1_F,user_attrs_F1_N,user_attrs_F1_S,user_attrs_F1_V,user_attrs_Recall_F,user_attrs_Recall_S,user_attrs_best_epoch_median,user_attrs_config,user_attrs_macro_f1_mean,user_attrs_macro_f1_std,user_attrs_min_rare_f1_mean,user_attrs_min_rare_f1_std,user_attrs_preprocessing_seconds,user_attrs_rare_macro_sf_mean,user_attrs_rare_macro_sf_std,user_attrs_run_results,user_attrs_total_seconds,user_attrs_training_seconds,system_attrs_NSGAIISampler:generation,state
91,0.15913557749244528,0.37884891159403683,2026-08-10 13:33:09.225647,2026-08-10 13:34:43.124918,0 days 00:01:33.899271,4,gaus8,160x192,sqrt,48,4.0,16,linear,0.0,0.570305942821764,0.31827115498489056,0.6268185485694929,0.0,0.19458987783595114,5.0,"{'method': 'CWT', 'image_size': [160, 192], 'norm_type': 'sqrt', 'clip_pct': 4, 'wavelet': 'gaus8', 'scale_min': 4.0, 'scale_max': 20.0, 'scale_type': 'linear', 'num_scales': 48}",0.37884891159403683,0.009516990625882304,0.0,0.0,14.007357597351074,0.15913557749244528,0.0202119251867496,"[{'seed': 42, 'Macro_F1': 0.3738885240366111, 'Rare_Macro_SF': 0.14444444444444443, 'Min_Rare_F1': 0.0, 'F1_N': 0.5737538148524923, 'F1_S': 0.28888888888888886, 'F1_V': 0.6329113924050633, 'F1_F': 0.0, 'Recall_S': 0.17015706806282724, 'Recall_F': 0.0, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.37283681315961703, 'Rare_Macro_SF': 0.15077605321507762, 'Min_Rare_F1': 0.0, 'F1_N': 0.5993189557321226, 'F1_S': 0.30155210643015523, 'F1_V': 0.5904761904761905, 'F1_F': 0.0, 'Recall_S': 0.17801047120418848, 'Recall_F': 0.0, 'best_epoch': 5}, {'seed': 44, 'Macro_F1': 0.38982139758588236, 'Rare_Macro_SF': 0.18218623481781376, 'Min_Rare_F1': 0.0, 'F1_N': 0.5378450578806767, 'F1_S': 0.3643724696356275, 'F1_V': 0.6570680628272252, 'F1_F': 0.0, 'Recall_S': 0.2356020942408377, 'Recall_F': 0.0, 'best_epoch': 2}]",93.59388780593872,79.45870161056519,5,COMPLETE
16,0.15724338812220287,0.4071747932755712,2026-08-10 11:13:48.057999,2026-08-10 11:15:02.854994,0 days 00:01:14.796995,1,gaus8,160x160,linear,64,1.0,128,logarithmic,0.06060606060606061,0.6217106322672078,0.25388071563834513,0.6925017645906713,0.05555555555555555,0.14921465968586387,3.0,"{'method': 'CWT', 'image_size': [160, 160], 'norm_type': 'linear', 'clip_pct': 1, 'wavelet': 'gaus8', 'scale_min': 1.0, 'scale_max': 129.0, 'scale_type': 'logarithmic', 'num_scales': 64}",0.4071747932755712,0.02575686481679897,0.06060606060606061,0.10497277621629561,16.8985755443573,0.15724338812220287,0.06498741332597807,"[{'seed': 42, 'Macro_F1': 0.3970256065228185, 'Rare_Macro_SF': 0.09905660377358491, 'Min_Rare_F1': 0.0, 'F1_N': 0.6265822784810127, 'F1_S': 0.19811320754716982, 'F1_V': 0.7634069400630915, 'F1_F': 0.0, 'Recall_S': 0.1099476439790576, 'Recall_F': 0.0, 'best_epoch': 4}, {'seed': 43, 'Macro_F1': 0.4364601609349846, 'Rare_Macro_SF': 0.2273744152938784, 'Min_Rare_F1': 0.18181818181818182, 'F1_N': 0.6259541984732825, 'F1_S': 0.27293064876957496, 'F1_V': 0.6651376146788991, 'F1_F': 0.18181818181818182, 'Recall_S': 0.15968586387434555, 'Recall_F': 0.16666666666666666, 'best_epoch': 3}, {'seed': 44, 'Macro_F1': 0.38803861236891046, 'Rare_Macro_SF': 0.1452991452991453, 'Min_Rare_F1': 0.0, 'F1_N': 0.6125954198473282, 'F1_S': 0.2905982905982906, 'F1_V': 0.648960739030023, 'F1_F': 0.0, 'Recall_S': 0.17801047120418848, 'Recall_F': 0.0, 'best_epoch': 2}]",74.5084285736084,57.48935317993164,0,COMPLETE
82,0.15623708088214824,0.3645148861862835,2026-08-10 13:18:01.925137,2026-08-10 13:19:44.308609,0 days 00:01:42.383472,1,gaus8,160x192,linear,48,4.0,16,logarithmic,0.0,0.5665724482383858,0.3124741617642965,0.579012934742452,0.0,0.18848167539267013,6.0,"{'method': 'CWT', 'image_size': [160, 192], 'norm_type': 'linear', 'clip_pct': 1, 'wavelet': 'gaus8', 'scale_min': 4.0, 'scale_max': 20.0, 'scale_type': 'logarithmic', 'num_scales': 48}",0.3645148861862835,0.008798595339140933,0.0,0.0,13.176345109939575,0.15623708088214824,0.007987882486186378,"[{'seed': 42, 'Macro_F1': 0.36421226803059764, 'Rare_Macro_SF': 0.14855875831485588, 'Min_Rare_F1': 0.0, 'F1_N': 0.6018957345971564, 'F1_S': 0.29711751662971175, 'F1_V': 0.5578358208955224, 'F1_F': 0.0, 'Recall_S': 0.17539267015706805, 'Recall_F': 0.0, 'best_epoch': 6}, {'seed': 43, 'Macro_F1': 0.3734608866533021, 'Rare_Macro_SF': 0.1645021645021645, 'Min_Rare_F1': 0.0, 'F1_N': 0.5973715651135006, 'F1_S': 0.329004329004329, 'F1_V': 0.5674676524953789, 'F1_F': 0.0, 'Recall_S': 0.19895287958115182, 'Recall_F': 0.0, 'best_epoch': 7}, {'seed': 44, 'Macro_F1': 0.3558715038749509, 'Rare_Macro_SF': 0.15565031982942432, 'Min_Rare_F1': 0.0, 'F1_N': 0.5004500450045004, 'F1_S': 0.31130063965884863, 'F1_V': 0.6117353308364545, 'F1_F': 0.0, 'Recall_S': 0.19109947643979058, 'Recall_F': 0.0, 'best_epoch': 2}]",102.07719469070435,88.77064156532288,4,COMPLETE
70,0.15604043723597574,0.3991036164074429,2026-08-10 12:54:25.178505,2026-08-10 12:56:31.922865,0 days 00:02:06.744360,2,gaus8,192x224,sqrt,48,1.0,32,logarithmic,0.0,0.5886186356567781,0.3120808744719515,0.6957149555010423,0.0,0.18673647469458987,5.0,"{'method': 'CWT', 'image_size': [192, 224], 'norm_type': 'sqrt', 'clip_pct': 2, 'wavelet': 'gaus8', 'scale_min': 1.0, 'scale_max': 33.0, 'scale_type': 'logarithmic', 'num_scales': 48}",0.3991036164074429,0.0067272770258974286,0.0,0.0,13.99146556854248,0.15604043723597574,0.0075224926852612,"[{'seed': 42, 'Macro_F1': 0.40614429356757875, 'Rare_Macro_SF': 0.15350877192982457, 'Min_Rare_F1': 0.0, 'F1_N': 0.6098964326812428, 'F1_S': 0.30701754385964913, 'F1_V': 0.7076631977294229, 'F1_F': 0.0, 'Recall_S': 0.18324607329842932, 'Recall_F': 0.0, 'best_epoch': 2}, {'seed': 43, 'Macro_F1': 0.39842544337994656, 'Rare_Macro_SF': 0.15011037527593818, 'Min_Rare_F1': 0.0, 'F1_N': 0.6020524515393386, 'F1_S': 0.30022075055187636, 'F1_V': 0.6914285714285714, 'F1_F': 0.0, 'Recall_S': 0.17801047120418848, 'Recall_F': 0.0, 'best_epoch': 5}, {'seed': 44, 'Macro_F1': 0.39274111227480357, 'Rare_Macro_SF': 0.1645021645021645, 'Min_Rare_F1': 0.0, 'F1_N': 0.5539070227497527, 'F1_S': 0.329004329004329, 'F1_V': 0.6880530973451328, 'F1_F': 0.0, 'Recall_S': 0.19895287958115182, 'Recall_F': 0.0, 'best_epoch': 6}]",126.44260931015015,112.33307647705078,3,COMPLETE
66,0.15501060800091745,0.3667075108902975,2026-08-10 12:45:44.643288,2026-08-10 12:49:09.677904,0 days 00:03:25.034616,1,gaus8,224x256,sqrt,80,6.0,16,logarithmic,0.0,0.5846236429121161,0.3100212160018349,0.5721851846472393,0.0,0.1849912739965096,7.0,"{'method': 'CWT', 'image_size': [224, 256], 'norm_type': 'sqrt', 'clip_pct': 1, 'wavelet': 'gaus8', 'scale_min': 6.0, 'scale_max': 22.0, 'scale_type': 'logarithmic', 'num_scales': 80}",0.3667075108902975,0.006453385059259851,0.0,0.0,19.397101163864136,0.15501060800091745,0.00791223347175904,"[{'seed': 42, 'Macro_F1': 0.3694979624222076, 'Rare_Macro_SF': 0.1504424778761062, 'Min_Rare_F1': 0.0, 'F1_N': 0.5949214026602176, 'F1_S': 0.3008849557522124, 'F1_V': 0.5821854912764004, 'F1_F': 0.0, 'Recall_S': 0.17801047120418848, 'Recall_F': 0.0, 'best_epoch': 4}, {'seed': 43, 'Macro_F1': 0.3593284557560263, 'Rare_Macro_SF': 0.1504424778761062, 'Min_Rare_F1': 0.0, 'F1_N': 0.575796178343949, 'F1_S': 0.3008849557522124, 'F1_V': 0.5606326889279437, 'F1_F': 0.0, 'Recall_S': 0.17801047120418848, 'Recall_F': 0.0, 'best_epoch': 7}, {'seed': 44, 'Macro_F1': 0.37129611449265876, 'Rare_Macro_SF': 0.16414686825053995, 'Min_Rare_F1': 0.0, 'F1_N': 0.5831533477321814, 'F1_S': 0.3282937365010799, 'F1_V': 0.5737373737373738, 'F1_F': 0.0, 'Recall_S': 0.19895287958115182, 'Recall_F': 0.0, 'best_epoch': 8}]",204.73419713974,185.21951866149902,3,COMPLETE
24,0.15188286476750168,0.3776570976208924,2026-08-10 11:29:19.886195,2026-08-10 11:31:13.686098,0 days 00:01:53.799903,2,morl,192x224,linear,48,4.0,32,logarithmic,0.003472222222222222,0.5260819324235485,0.3002935073127812,0.6807807285250177,0.018518518518518517,0.18324607329842932,3.0,"{'method': 'CWT', 'image_size': [192, 224], 'norm_type': 'linear', 'clip_pct': 2, 'wavelet': 'morl', 'scale_min': 4.0, 'scale_max': 36.0, 'scale_type': 'logarithmic', 'num_scales': 48}",0.3776570976208924,0.022245528184427685,0.003472222222222222,0.006014065304058602,14.242724180221558,0.15188286476750168,0.013168396097762594,"[{'seed': 42, 'Macro_F1': 0.3765841659274813, 'Rare_Macro_SF': 0.14298611111111112, 'Min_Rare_F1': 0.010416666666666666, 'F1_N': 0.5674518201284796, 'F1_S': 0.27555555555555555, 'F1_V': 0.6529126213592233, 'F1_F': 0.010416666666666666, 'Recall_S': 0.16230366492146597, 'Recall_F': 0.05555555555555555, 'best_epoch': 3}, {'seed': 43, 'Macro_F1': 0.35596744960596843, 'Rare_Macro_SF': 0.14565217391304347, 'Min_Rare_F1': 0.0, 'F1_N': 0.4673157162726008, 'F1_S': 0.29130434782608694, 'F1_V': 0.665249734325186, 'F1_F': 0.0, 'Recall_S': 0.17539267015706805, 'Recall_F': 0.0, 'best_epoch': 5}, {'seed': 44, 'Macro_F1': 0.40041967732922756, 'Rare_Macro_SF': 0.1670103092783505, 'Min_Rare_F1': 0.0, 'F1_N': 0.5434782608695652, 'F1_S': 0.334020618556701, 'F1_V': 0.724179829890644, 'F1_F': 0.0, 'Recall_S': 0.21204188481675393, 'Recall_F': 0.0, 'best_epoch': 2}]",113.50297832489014,99.13784527778625,1,COMPLETE
47,0.1510946043470912,0.4349562057281633,2026-08-10 12:10:21.595505,2026-08-10 12:11:51.949239,0 days 00:01:30.353734,4,mexh,128x160,sqrt,96,6.0,32,logarithmic,0.28496221974482844,0.6553566156691403,0.017226988949353986,0.7822789985493303,0.25925925925925924,0.008726003490401396,6.0,"{'method': 'CWT', 'image_size': [128, 160], 'norm_type': 'sqrt', 'clip_pct': 4, 'wavelet': 'mexh', 'scale_min': 6.0, 'scale_max': 38.0, 'scale_type': 'logarithmic', 'num_scales': 96}",0.4349562057281633,0.031447022386294404,0.017226988949353986,0.007789652671119699,21.328192472457886,0.1510946043470912,0.051001814685725566,"[{'seed': 42, 'Macro_F1': 0.43456758147179225, 'Rare_Macro_SF': 0.13822699040090344, 'Min_Rare_F1': 0.015584415584415584, 'F1_N': 0.6660268714011516, 'F1_S': 0.015584415584415584, 'F1_V': 0.7957894736842105, 'F1_F': 0.2608695652173913, 'Recall_S': 0.007853403141361256, 'Recall_F': 0.16666666666666666, 'best_epoch': 8}, {'seed': 43, 'Macro_F1': 0.4037052965126435, 'Rare_Macro_SF': 0.10775890775890776, 'Min_Rare_F1': 0.01038961038961039, 'F1_N': 0.6272991287512101, 'F1_S': 0.01038961038961039, 'F1_V': 0.7720042417815483, 'F1_F': 0.20512820512820512, 'Recall_S': 0.005235602094240838, 'Recall_F': 0.2222222222222222, 'best_epoch': 5}, {'seed': 44, 'Macro_F1': 0.46659573920005415, 'Rare_Macro_SF': 0.20729791488146243, 'Min_Rare_F1': 0.02570694087403599, 'F1_N': 0.6727438468550593, 'F1_S': 0.02570694087403599, 'F1_V': 0.7790432801822323, 'F1_F': 0.3888888888888889, 'Recall_S': 0.013089005235602094, 'Recall_F': 0.3888888888888889, 'best_epoch': 6}]",90.05309414863586,68.60553550720215,2,COMPLETE
73,0.1510946043470912,0.4349562057281633,2026-08-10 12:59:55.039870,2026-08-10 13:01:25.010774,0 days 00:01:29.970904,4,mexh,128x160,sqrt,96,6.0,32,logarithmic,0.28496221974482844,0.6553566156691403,0.017226988949353986,0.7822789985493303,0.25925925925925924,0.008726003490401396,6.0,"{'method': 'CWT', 'image_size': [128, 160], 'norm_type': 'sqrt', 'clip_pct': 4, 'wavelet': 'mexh', 'scale_min': 6.0, 'scale_max': 38.0, 'scale_type': 'logarithmic', 'num_scales': 96}",0.4349562057281633,0.031447022386294404,0.017226988949353986,0.007789652671119699,21.04989981651306,0.1510946043470912,0.051001814685725566,"[{'seed': 42, 'Macro_F1': 0.43456758147179225, 'Rare_Macro_SF': 0.13822699040090344, 'Min_Rare_F1': 0.015584415584415584, 'F1_N': 0.6660268714011516, 'F1_S': 0.015584415584415584, 'F1_V': 0.7957894736842105, 'F1_F': 0.2608695652173913, 'Recall_S': 0.007853403141361256, 'Recall_F': 0.16666666666666666, 'best_epoch': 8}, {'seed': 43, 'Macro_F1': 0.4037052965126435, 'Rare_Macro_SF': 0.10775890775890776, 'Min_Rare_F1': 0.01038961038961039, 'F1_N': 0.6272991287512101, 'F1_S': 0.01038961038961039, 'F1_V': 0.7720042417815483, 'F1_F': 0.20512820512820512, 'Recall_S': 0.005235602094240838, 'Recall_F': 0.2222222222222222, 'best_epoch': 5}, {'seed': 44, 'Macro_F1': 0.46659573920005415, 'Rare_Macro_SF': 0.20729791488146243, 'Min_Rare_F1': 0.02570694087403599, 'F1_N': 0.6727438468550593, 'F1_S': 0.02570694087403599, 'F1_V': 0.7790432801822323, 'F1_F': 0.3888888888888889, 'Recall_S': 0.013089005235602094, 'Recall_F': 0.3888888888888889, 'best_epoch': 6}]",89.67799401283264,68.51284766197205,4,COMPLETE
39,0.1505142780230355,0.40617685933704295,2026-08-10 11:55:25.314269,2026-08-10 11:56:31.842638,0 days 00:01:06.528369,2,gaus8,128x160,linear,80,2.0,128,logarithmic,0.07912457912457913,0.628930717161554,0.22190397692149186,0.6947481641405467,0.0925925925925926,0.1273996509598604,3.0,"{'method': 'CWT', 'image_size': [128, 160], 'norm_type': 'linear', 'clip_pct': 2, 'wavelet': 'gaus8', 'scale_min': 2.0, 'scale_max': 130.0, 'scale_type': 'logarithmic', 'num_scales': 80}",0.40617685933704295,0.036352831115437516,0.07912457912457913,0.09317235085536507,19.603639841079712,0.1505142780230355,0.04851446604977715,"[{'seed': 42, 'Macro_F1': 0.4328409651048793, 'Rare_Macro_SF': 0.17342995169082126, 'Min_Rare_F1': 0.05555555555555555, 'F1_N': 0.6495901639344263, 'F1_S': 0.29130434782608694, 'F1_V': 0.7349137931034483, 'F1_F': 0.05555555555555555, 'Recall_S': 0.17539267015706805, 'Recall_F': 0.05555555555555555, 'best_epoch': 4}, {'seed': 43, 'Macro_F1': 0.4209214413620442, 'Rare_Macro_SF': 0.1833261525204653, 'Min_Rare_F1': 0.18181818181818182, 'F1_N': 0.6198267564966313, 'F1_S': 0.1848341232227488, 'F1_V': 0.6972067039106146, 'F1_F': 0.18181818181818182, 'Recall_S': 0.10209424083769633, 'Recall_F': 0.2222222222222222, 'best_epoch': 3}, {'seed': 44, 'Macro_F1': 0.36476817154420543, 'Rare_Macro_SF': 0.0947867298578199, 'Min_Rare_F1': 0.0, 'F1_N': 0.6173752310536045, 'F1_S': 0.1895734597156398, 'F1_V': 0.6521239954075775, 'F1_F': 0.0, 'Recall_S': 0.10471204188481675, 'Recall_F': 0.0, 'best_epoch': 2}]",66.23487162590027,46.50706100463867,2,COMPLETE
69,0.1493627672458803,0.3624551964867082,2026-08-10 12:53:20.777527,2026-08-10 12:54:24.976943,0 days 00:01:04.199416,2,gaus8,128x128,linear,80,4.0,16,logarithmic,0.0,0.5133633432402939,0.2987255344917606,0.6377319082147784,0.0,0.18673647469458987,2.0,"{'method': 'CWT', 'image_size': [128, 128], 'norm_type': 'linear', 'clip_pct': 2, 'wavelet': 'gaus8', 'scale_min': 4.0, 'scale_max': 20.0, 'scale_type': 'logarithmic', 'num_scales': 80}",0.3624551964867082,0.021429109810723403,0.0,0.0,16.000815629959106,0.1493627672458803,0.04414771135871197,"[{'seed': 42, 'Macro_F1': 0.33807641177343356, 'Rare_Macro_SF': 0.09859154929577464, 'Min_Rare_F1': 0.0, 'F1_N': 0.5346534653465347, 'F1_S': 0.19718309859154928, 'F1_V': 0.6204690831556503, 'F1_F': 0.0, 'Recall_S': 0.1099476439790576, 'Recall_F': 0.0, 'best_epoch': 2}, {'seed': 43, 'Macro_F1': 0.37831376984295517, 'Rare_Macro_SF': 0.17078189300411523, 'Min_Rare_F1': 0.0, 'F1_N': 0.5058717253839206, 'F1_S': 0.34156378600823045, 'F1_V': 0.6658195679796697, 'F1_F': 0.0, 'Recall_S': 0.21727748691099477, 'Recall_F': 0.0, 'best_epoch': 4}, {'seed': 44, 'Macro_F1': 0.37097540784373595, 'Rare_Macro_SF': 0.178714859437751, 'Min_Rare_F1': 0.0, 'F1_N': 0.4995648389904265, 'F1_S': 0.357429718875502, 'F1_V': 0.6269070735090153, 'F1_F': 0.0, 'Recall_S': 0.23298429319371727, 'Recall_F': 0.0, 'best_epoch': 2}]",63.91133904457092,47.78544354438782,3,COMPLETE
18,0.1487265790595468,0.42153168444793027,2026-08-10 11:16:12.171646,2026-08-10 11:17:47.640158,0 days 00:01:35.468512,4,mexh,128x160,sqrt,128,6.0,32,logarithmic,0.2888618627749063,0.6228930208548459,0.008591295344187374,0.7657805588177816,0.3333333333333333,0.004363001745200698,6.0,"{'method': 'CWT', 'image_size': [128, 160], 'norm_type': 'sqrt', 'clip_pct': 4, 'wavelet': 'mexh', 'scale_min': 6.0, 'scale_max': 38.0, 'scale_type': 'logarithmic', 'num_scales': 128}",0.42153168444793027,0.014515103738332312,0.008591295344187374,0.01069199763521066,26.709768056869507,0.1487265790595468,0.009685650018031329,"[{'seed': 42, 'Macro_F1': 0.4359821203720155, 'Rare_Macro_SF': 0.15384615384615385, 'Min_Rare_F1': 0.0, 'F1_N': 0.6547507055503292, 'F1_S': 0.0, 'F1_V': 0.7814854682454252, 'F1_F': 0.3076923076923077, 'Recall_S': 0.0, 'Recall_F': 0.2222222222222222, 'best_epoch': 8}, {'seed': 43, 'Macro_F1': 0.4069527658707226, 'Rare_Macro_SF': 0.15477807971014493, 'Min_Rare_F1': 0.005208333333333333, 'F1_N': 0.5789473684210527, 'F1_S': 0.005208333333333333, 'F1_V': 0.7393075356415478, 'F1_F': 0.30434782608695654, 'Recall_S': 0.002617801047120419, 'Recall_F': 0.3888888888888889, 'best_epoch': 5}, {'seed': 44, 'Macro_F1': 0.4216601671010527, 'Rare_Macro_SF': 0.13755550362234165, 'Min_Rare_F1': 0.02056555269922879, 'F1_N': 0.6349809885931559, 'F1_S': 0.02056555269922879, 'F1_V': 0.7765486725663717, 'F1_F': 0.2545454545454545, 'Recall_S': 0.010471204188481676, 'Recall_F': 0.3888888888888889, 'best_epoch': 6}]",95.17168116569519,68.35005950927734,1,COMPLETE
76,0.1487265790595468,0.42153168444793027,2026-08-10 13:05:50.414339,2026-08-10 13:07:25.751724,0 days 00:01:35.337385,4,mexh,128x160,sqrt,128,6.0,32,logarithmic,0.2888618627749063,0.6228930208548459,0.008591295344187374,0.7657805588177816,0.3333333333333333,0.004363001745200698,6.0,"{'method': 'CWT', 'image_size': [128, 160], 'norm_type': 'sqrt', 'clip_pct': 4, 'wavelet': 'mexh', 'scale_min': 6.0, 'scale_max': 38.0, 'scale_type': 'logarithmic', 'num_scales': 128}",0.42153168444793027,0.014515103738332312,0.008591295344187374,0.01069199763521066,26.362495183944702,0.1487265790595468,0.009685650018031329,"[{'seed': 42, 'Macro_F1': 0.4359821203720155, 'Rare_Macro_SF': 0.15384615384615385, 'Min_Rare_F1': 0.0, 'F1_N': 0.6547507055503292, 'F1_S': 0.0, 'F1_V': 0.7814854682454252, 'F1_F': 0.3076923076923077, 'Recall_S': 0.0, 'Recall_F': 0.2222222222222222, 'best_epoch': 8}, {'seed': 43, 'Macro_F1': 0.4069527658707226, 'Rare_Macro_SF': 0.15477807971014493, 'Min_Rare_F1': 0.005208333333333333, 'F1_N': 0.5789473684210527, 'F1_S': 0.005208333333333333, 'F1_V': 0.7393075356415478, 'F1_F': 0.30434782608695654, 'Recall_S': 0.002617801047120419, 'Recall_F': 0.3888888888888889, 'best_epoch': 5}, {'seed': 44, 'Macro_F1': 0.4216601671010527, 'Rare_Macro_SF': 0.13755550362234165, 'Min_Rare_F1': 0.02056555269922879, 'F1_N': 0.6349809885931559, 'F1_S': 0.02056555269922879, 'F1_V': 0.7765486725663717, 'F1_F': 0.2545454545454545, 'Recall_S': 0.010471204188481676, 'Recall_F': 0.3888888888888889, 'best_epoch': 6}]",95.04047870635986,68.5619866847992,4,COMPLETE
21,0.14852598345001525,0.3796899207048064,2026-08-10 11:22:16.673559,2026-08-10 11:25:47.237262,0 days 00:03:30.563703,2,gaus8,224x256,log1p,80,6.0,16,logarithmic,0.03508771929824561,0.5790794023839861,0.26196424760178494,0.642628313535209,0.018518518518518517,0.1518324607329843,9.0,"{'method': 'CWT', 'image_size': [224, 256], 'norm_type': 'log1p', 'clip_pct': 2, 'wavelet': 'gaus8', 'scale_min': 6.0, 'scale_max': 22.0, 'scale_type': 'logarithmic', 'num_scales': 80}",0.3796899207048064,0.015987294466592063,0.03508771929824561,0.0607737125462764,19.29398512840271,0.14852598345001525,0.020434732580871653,"[{'seed': 42, 'Macro_F1': 0.3741491401082052, 'Rare_Macro_SF': 0.16553480475382004, 'Min_Rare_F1': 0.10526315789473684, 'F1_N': 0.5518905872888173, 'F1_S': 0.22580645161290322, 'F1_V': 0.6136363636363636, 'F1_F': 0.10526315789473684, 'Recall_S': 0.12827225130890052, 'Recall_F': 0.05555555555555555, 'best_epoch': 4}, {'seed': 43, 'Macro_F1': 0.36721011765525824, 'Rare_Macro_SF': 0.12585812356979406, 'Min_Rare_F1': 0.0, 'F1_N': 0.5771971496437055, 'F1_S': 0.2517162471395881, 'F1_V': 0.6399270738377393, 'F1_F': 0.0, 'Recall_S': 0.14397905759162305, 'Recall_F': 0.0, 'best_epoch': 9}, {'seed': 44, 'Macro_F1': 0.3977105043509558, 'Rare_Macro_SF': 0.15418502202643172, 'Min_Rare_F1': 0.0, 'F1_N': 0.6081504702194357, 'F1_S': 0.30837004405286345, 'F1_V': 0.6743215031315241, 'F1_F': 0.0, 'Recall_S': 0.18324607329842932, 'Recall_F': 0.0, 'best_epoch': 9}]",210.26061296463013,190.84515237808228,1,COMPLETE
40,0.14749634611428258,0.35275635405233086,2026-08-10 11:56:32.039105,2026-08-10 11:58:43.021322,0 days 00:02:10.982217,2,cmor1.5-1.0,192x192,linear,64,4.0,32,logarithmic,0.011904761904761904,0.54376066571278,0.28308793032380325,0.5722720582679783,0.037037037037037035,0.17452006980802792,6.0,"{'method': 'CWT', 'image_size': [192, 192], 'norm_type': 'linear', 'clip_pct': 2, 'wavelet': 'cmor1.5-1.0', 'scale_min': 4.0, 'scale_max': 36.0, 'scale_type': 'logarithmic', 'num_scales': 64}",0.35275635405233086,0.02008260231241442,0.011904761904761904,0.020619652471058063,17.37380337715149,0.14749634611428258,0.02469226273229806,"[{'seed': 42, 'Macro_F1': 0.3298817953593119, 'Rare_Macro_SF': 0.1302424639580603, 'Min_Rare_F1': 0.03571428571428571, 'F1_N': 0.5070422535211268, 'F1_S': 0.22477064220183487, 'F1_V': 0.552, 'F1_F': 0.03571428571428571, 'Recall_S': 0.12827225130890052, 'Recall_F': 0.1111111111111111, 'best_epoch': 7}, {'seed': 43, 'Macro_F1': 0.3608956280792095, 'Rare_Macro_SF': 0.17578125, 'Min_Rare_F1': 0.0, 'F1_N': 0.5169712793733682, 'F1_S': 0.3515625, 'F1_V': 0.5750487329434698, 'F1_F': 0.0, 'Recall_S': 0.2356020942408377, 'Recall_F': 0.0, 'best_epoch': 6}, {'seed': 44, 'Macro_F1': 0.36749163871847135, 'Rare_Macro_SF': 0.13646532438478748, 'Min_Rare_F1': 0.0, 'F1_N': 0.6072684642438453, 'F1_S': 0.27293064876957496, 'F1_V': 0.5897674418604651, 'F1_F': 0.0, 'Recall_S': 0.15968586387434555, 'Recall_F': 0.0, 'best_epoch': 4}]",130.67886233329773,113.18605017662048,2,COMPLETE
13,0.14697795519950593,0.34836868425381756,2026-08-10 11:08:17.112318,2026-08-10 11:09:57.306418,0 days 00:01:40.194100,1,cmor1.5-1.0,192x192,log1p,64,4.0,32,logarithmic,0.023716153127917833,0.47309471834886,0.270239757271094,0.6264241082673982,0.037037037037037035,0.17102966841186737,3.0,"{'method': 'CWT', 'image_size': [192, 192], 'norm_type': 'log1p', 'clip_pct': 1, 'wavelet': 'cmor1.5-1.0', 'scale_min': 4.0, 'scale_max': 36.0, 'scale_type': 'logarithmic', 'num_scales': 64}",0.34836868425381756,0.0271571542229045,0.023716153127917833,0.02381007304249258,17.504361391067505,0.14697795519950593,0.04153874932876929,"[{'seed': 42, 'Macro_F1': 0.37685716683462567, 'Rare_Macro_SF': 0.13119207414509426, 'Min_Rare_F1': 0.047619047619047616, 'F1_N': 0.607940446650124, 'F1_S': 0.21476510067114093, 'F1_V': 0.63710407239819, 'F1_F': 0.047619047619047616, 'Recall_S': 0.1256544502617801, 'Recall_F': 0.05555555555555555, 'best_epoch': 3}, {'seed': 43, 'Macro_F1': 0.32277473831224024, 'Rare_Macro_SF': 0.19409553295002213, 'Min_Rare_F1': 0.023529411764705882, 'F1_N': 0.2956204379562044, 'F1_S': 0.36466165413533835, 'F1_V': 0.6072874493927125, 'F1_F': 0.023529411764705882, 'Recall_S': 0.25392670157068065, 'Recall_F': 0.05555555555555555, 'best_epoch': 4}, {'seed': 44, 'Macro_F1': 0.34547414761458667, 'Rare_Macro_SF': 0.11564625850340136, 'Min_Rare_F1': 0.0, 'F1_N': 0.5157232704402516, 'F1_S': 0.23129251700680273, 'F1_V': 0.6348808030112923, 'F1_F': 0.0, 'Recall_S': 0.13350785340314136, 'Recall_F': 0.0, 'best_epoch': 2}]",99.89339685440063,82.26443862915039,0,COMPLETE
