fold_id,holdout_records_json,config_id,family,config_json,seed,n_parameters,fixed_epochs,n_train_samples,n_val_samples,original_train_counts_json,val_counts_json,train_loss_final,time_s,confusion_json,weight_info_json,wgan_info_json,Accuracy,Macro_F1,Rare_Macro_SF,Min_Rare_F1,Rare_HMean_SF,F1_N,Precision_N,Recall_N,Support_N,Predicted_N,F1_S,Precision_S,Recall_S,Support_S,Predicted_S,F1_V,Precision_V,Recall_V,Support_V,Predicted_V,F1_F,Precision_F,Recall_F,Support_F,Predicted_F
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",F_RECORD_BALANCED_CE_P025,record_balanced,"{""class_weight_power"": 0.25, ""config_id"": ""F_RECORD_BALANCED_CE_P025"", ""family"": ""record_balanced"", ""kind"": ""record_balanced_ce""}",8202,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.056425787447508244,101.55527544021606,"[[11018, 758, 1865, 1305], [38, 18, 123, 1], [170, 102, 661, 18], [12, 0, 3, 2]]","{""class_alpha"": [0.4813796281814575, 1.2140767574310303, 0.874590277671814, 1.4299533367156982], ""f_record_counts"": {""205"": 11, ""208"": 372, ""223"": 14}, ""f_record_total_weight_after_normalization"": {""205"": 350.32526242008703, ""208"": 350.32526242008703, ""223"": 350.3252624200871}, ""sample_weight_max"": 31.84775112909882, ""sample_weight_mean"": 1.0000000000000002, ""sample_weight_min"": 0.8911853643525038}","{""quality_gate_passed"": null, ""used"": false}",0.7269168634273643,0.3113759939945675,0.0185024357904249,0.0029784065524944155,0.0054773678204640555,0.8415826458906203,0.9804235629115501,0.7371872072795397,14946,11238,0.034026465028355386,0.02050113895216401,0.1,180,878,0.3669164585067999,0.24924585218702866,0.6950578338590957,951,2652,0.0029784065524944155,0.0015082956259426848,0.11764705882352941,17,1326
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",F_RECORD_BALANCED_CE_P025,record_balanced,"{""class_weight_power"": 0.25, ""config_id"": ""F_RECORD_BALANCED_CE_P025"", ""family"": ""record_balanced"", ""kind"": ""record_balanced_ce""}",8203,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.06873303949756158,101.5468909740448,"[[8565, 1128, 2547, 2706], [38, 15, 125, 2], [58, 56, 813, 24], [7, 0, 7, 3]]","{""class_alpha"": [0.4813796281814575, 1.2140767574310303, 0.874590277671814, 1.4299533367156982], ""f_record_counts"": {""205"": 11, ""208"": 372, ""223"": 14}, ""f_record_total_weight_after_normalization"": {""205"": 350.32526242008703, ""208"": 350.32526242008703, ""223"": 350.3252624200871}, ""sample_weight_max"": 31.84775112909882, ""sample_weight_mean"": 1.0000000000000002, ""sample_weight_min"": 0.8911853643525038}","{""quality_gate_passed"": null, ""used"": false}",0.5838200571641605,0.2788302981872537,0.011967563704740544,0.002180232558139535,0.0039632736640465025,0.7254171254340646,0.9881172127365021,0.5730630268968285,14946,8668,0.021754894851341553,0.012510425354462052,0.08333333333333333,180,1199,0.3659689399054693,0.23281786941580757,0.8548895899053628,951,3492,0.002180232558139535,0.0010968921389396709,0.17647058823529413,17,2735
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",F_RECORD_BALANCED_CE_P025,record_balanced,"{""class_weight_power"": 0.25, ""config_id"": ""F_RECORD_BALANCED_CE_P025"", ""family"": ""record_balanced"", ""kind"": ""record_balanced_ce""}",8204,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.06504747195798527,101.18997645378113,"[[10247, 362, 3148, 1189], [37, 13, 129, 1], [170, 62, 696, 23], [12, 1, 3, 1]]","{""class_alpha"": [0.4813796281814575, 1.2140767574310303, 0.874590277671814, 1.4299533367156982], ""f_record_counts"": {""205"": 11, ""208"": 372, ""223"": 14}, ""f_record_total_weight_after_normalization"": {""205"": 350.32526242008703, ""208"": 350.32526242008703, ""223"": 350.3252624200871}, ""sample_weight_max"": 31.84775112909882, ""sample_weight_mean"": 1.0000000000000002, ""sample_weight_min"": 0.8911853643525038}","{""quality_gate_passed"": null, ""used"": false}",0.6808127252392195,0.28317253508078855,0.021847946390310718,0.0016246953696181965,0.0031285722880693093,0.8064693845427358,0.9790751003248614,0.6856014987287569,14946,10466,0.042071197411003236,0.02968036529680365,0.07222222222222222,180,438,0.282524862999797,0.1750503018108652,0.7318611987381703,951,3976,0.0016246953696181965,0.0008237232289950577,0.058823529411764705,17,1214
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,"{""class_weight_power"": 0.25, ""config_id"": ""F_RECORD_BALANCED_FOCAL_A025_G3"", ""family"": ""record_balanced"", ""gamma"": 3.0, ""kind"": ""record_balanced_focal""}",8200,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.030916861338615962,102.22722601890564,"[[7701, 1962, 4180, 1103], [35, 27, 115, 3], [122, 68, 744, 17], [10, 1, 6, 0]]","{""class_alpha"": [0.4813796281814575, 1.2140767574310303, 0.874590277671814, 1.4299533367156982], ""f_record_counts"": {""205"": 11, ""208"": 372, ""223"": 14}, ""f_record_total_weight_after_normalization"": {""205"": 350.32526242008703, ""208"": 350.32526242008703, ""223"": 350.3252624200871}, ""sample_weight_max"": 31.84775112909882, ""sample_weight_mean"": 1.0000000000000002, ""sample_weight_min"": 0.8911853643525038}","{""quality_gate_passed"": null, ""used"": false}",0.5264073567789238,0.23685147585714827,0.012064343163538873,0.0,0.0,0.6751117734724292,0.9787747839349262,0.5152549177037334,14946,7868,0.024128686327077747,0.013119533527696793,0.15,180,2058,0.24816544362908605,0.14747274529236867,0.7823343848580442,951,5045,0.0,0.0,0.0,17,1123
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,"{""class_weight_power"": 0.25, ""config_id"": ""F_RECORD_BALANCED_FOCAL_A025_G3"", ""family"": ""record_balanced"", ""gamma"": 3.0, ""kind"": ""record_balanced_focal""}",8201,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.025517407724558763,100.65040636062622,"[[9912, 421, 1855, 2758], [43, 22, 115, 0], [119, 62, 762, 8], [9, 1, 4, 3]]","{""class_alpha"": [0.4813796281814575, 1.2140767574310303, 0.874590277671814, 1.4299533367156982], ""f_record_counts"": {""205"": 11, ""208"": 372, ""223"": 14}, ""f_record_total_weight_after_normalization"": {""205"": 350.32526242008703, ""208"": 350.32526242008703, ""223"": 350.3252624200871}, ""sample_weight_max"": 31.84775112909882, ""sample_weight_mean"": 1.0000000000000002, ""sample_weight_min"": 0.8911853643525038}","{""quality_gate_passed"": null, ""used"": false}",0.6647819063004846,0.3179197453482122,0.033146783480082626,0.0021536252692031586,0.004167324388318864,0.792041232170682,0.983040761678072,0.6631874749096748,14946,10083,0.0641399416909621,0.043478260869565216,0.12222222222222222,180,506,0.41334418226200165,0.27850877192982454,0.8012618296529969,951,2736,0.0021536252692031586,0.0010834236186348862,0.17647058823529413,17,2769
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,"{""class_weight_power"": 0.25, ""config_id"": ""F_RECORD_BALANCED_FOCAL_A025_G3"", ""family"": ""record_balanced"", ""gamma"": 3.0, ""kind"": ""record_balanced_focal""}",8202,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.022219690502581362,102.27854371070862,"[[10591, 2351, 1005, 999], [43, 12, 123, 2], [139, 20, 769, 23], [12, 0, 2, 3]]","{""class_alpha"": [0.4813796281814575, 1.2140767574310303, 0.874590277671814, 1.4299533367156982], ""f_record_counts"": {""205"": 11, ""208"": 372, ""223"": 14}, ""f_record_total_weight_after_normalization"": {""205"": 350.32526242008703, ""208"": 350.32526242008703, ""223"": 350.3252624200871}, ""sample_weight_max"": 31.84775112909882, ""sample_weight_mean"": 1.0000000000000002, ""sample_weight_min"": 0.8911853643525038}","{""quality_gate_passed"": null, ""used"": false}",0.7067851373182552,0.3444924085341793,0.007555576484095057,0.005747126436781609,0.007122718504229114,0.8232093583615094,0.982012053778396,0.7086176903519337,14946,10785,0.009364026531408505,0.005035669324381032,0.06666666666666667,180,2383,0.5396491228070175,0.4049499736703528,0.8086225026288117,951,1899,0.005747126436781609,0.0029211295034079843,0.17647058823529413,17,1027
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,"{""class_weight_power"": 0.25, ""config_id"": ""F_RECORD_BALANCED_FOCAL_A025_G3"", ""family"": ""record_balanced"", ""gamma"": 3.0, ""kind"": ""record_balanced_focal""}",8203,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.01859537804312279,101.74781274795532,"[[7942, 3104, 2979, 921], [40, 13, 127, 0], [209, 178, 563, 1], [14, 0, 3, 0]]","{""class_alpha"": [0.4813796281814575, 1.2140767574310303, 0.874590277671814, 1.4299533367156982], ""f_record_counts"": {""205"": 11, ""208"": 372, ""223"": 14}, ""f_record_total_weight_after_normalization"": {""205"": 350.32526242008703, ""208"": 350.32526242008703, ""223"": 350.3252624200871}, ""sample_weight_max"": 31.84775112909882, ""sample_weight_mean"": 1.0000000000000002, ""sample_weight_min"": 0.8911853643525038}","{""quality_gate_passed"": null, ""used"": false}",0.5292655648067602,0.23428776777849442,0.0037410071942446045,0.0,0.0,0.6861042719536953,0.9679463741620963,0.5313796333467148,14946,8205,0.007482014388489209,0.0039453717754172985,0.07222222222222222,180,3295,0.24356478477179322,0.15332244008714596,0.5920084121976866,951,3672,0.0,0.0,0.0,17,922
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,"{""class_weight_power"": 0.25, ""config_id"": ""F_RECORD_BALANCED_FOCAL_A025_G3"", ""family"": ""record_balanced"", ""gamma"": 3.0, ""kind"": ""record_balanced_focal""}",8204,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.03100774118150354,101.21359586715698,"[[7452, 3360, 2205, 1929], [39, 14, 127, 0], [153, 231, 567, 0], [10, 1, 3, 3]]","{""class_alpha"": [0.4813796281814575, 1.2140767574310303, 0.874590277671814, 1.4299533367156982], ""f_record_counts"": {""205"": 11, ""208"": 372, ""223"": 14}, ""f_record_total_weight_after_normalization"": {""205"": 350.32526242008703, ""208"": 350.32526242008703, ""223"": 350.3252624200871}, ""sample_weight_max"": 31.84775112909882, ""sample_weight_mean"": 1.0000000000000002, ""sample_weight_min"": 0.8911853643525038}","{""quality_gate_passed"": null, ""used"": false}",0.4993165154716043,0.24106482847677604,0.005237085023622717,0.0030785017957927143,0.004347376048028155,0.6594690265486726,0.9736085706819964,0.4985949417904456,14946,7654,0.007395668251452721,0.003882418191902385,0.07777777777777778,180,3606,0.29431611731118607,0.19538249483115094,0.5962145110410094,951,2902,0.0030785017957927143,0.0015527950310559005,0.17647058823529413,17,1932
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X10"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 10}",8200,318885,15,38483,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.05738600094400832,112.01236891746521,"[[11351, 699, 2798, 98], [43, 33, 104, 0], [157, 161, 615, 18], [10, 1, 4, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 10, ""generated_self_to_real_nn_ratio"": 1.5831414587724366, ""max_pool_size"": 7543, ""n_synthetic_f"": 3573, ""quality_attempt"": 3, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 2.436751059927036, ""synthetic_source_record_counts"": {""205"": 1191, ""208"": 1191, ""223"": 1191}, ""used"": true, ""wgan_seed"": 2950000}",0.7456816204796819,0.3056449696817668,0.04554107179805504,0.02962962962962963,0.039981826442526125,0.8564530124118157,0.981835481359744,0.7594674160310451,14946,11561,0.061452513966480445,0.03691275167785235,0.18333333333333332,180,894,0.2750447227191413,0.17466628798636752,0.6466876971608833,951,3521,0.02962962962962963,0.01694915254237288,0.11764705882352941,17,118
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X10"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 10}",8201,318885,15,38483,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.025852032152901442,111.22616171836853,"[[10431, 493, 2972, 1050], [39, 16, 122, 3], [144, 154, 633, 20], [11, 0, 4, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 10, ""generated_self_to_real_nn_ratio"": 1.5913184237039841, ""max_pool_size"": 7543, ""n_synthetic_f"": 3573, ""quality_attempt"": 2, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 2.411340939965181, ""synthetic_source_record_counts"": {""205"": 1191, ""208"": 1191, ""223"": 1191}, ""used"": true, ""wgan_seed"": 2940100}",0.6885795948800796,0.2819665033185125,0.020811335757954977,0.003663003663003663,0.006681281970978181,0.8158460756325525,0.9817411764705882,0.6979124849458049,14946,10625,0.03795966785290629,0.024132730015082957,0.08888888888888889,180,663,0.27039726612558734,0.16965960868399893,0.6656151419558359,951,3731,0.003663003663003663,0.0018604651162790699,0.11764705882352941,17,1075
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X10"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 10}",8202,318885,15,38483,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.03060704257860981,111.21580243110657,"[[10490, 291, 1817, 2348], [45, 10, 123, 2], [67, 96, 762, 26], [9, 0, 6, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 10, ""generated_self_to_real_nn_ratio"": 1.5887565910669723, ""max_pool_size"": 7543, ""n_synthetic_f"": 3573, ""quality_attempt"": 3, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 2.4464040032413954, ""synthetic_source_record_counts"": {""205"": 1191, ""208"": 1191, ""223"": 1191}, ""used"": true, ""wgan_seed"": 2950200}",0.6998881570771717,0.3184373890214362,0.018166095599222817,0.0016701461377870565,0.0031867431485022306,0.8209101224713385,0.9885967392328715,0.7018600294393149,14946,10611,0.03466204506065858,0.02518891687657431,0.05555555555555555,180,397,0.41650724241596065,0.2813884785819793,0.8012618296529969,951,2708,0.0016701461377870565,0.0008410428931875525,0.11764705882352941,17,2378
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X10"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 10}",8203,318885,15,38483,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.04743607354247316,111.07283639907837,"[[10084, 1195, 3036, 631], [39, 21, 118, 2], [90, 98, 756, 7], [10, 1, 4, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 10, ""generated_self_to_real_nn_ratio"": 1.5940952978081149, ""max_pool_size"": 7543, ""n_synthetic_f"": 3573, ""quality_attempt"": 1, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 2.431919199088834, ""synthetic_source_record_counts"": {""205"": 1191, ""208"": 1191, ""223"": 1191}, ""used"": true, ""wgan_seed"": 2930300}",0.674972039269293,0.28656450138887773,0.017081724108180533,0.006069802731411229,0.009982767841226453,0.8013031904326751,0.9864032084515308,0.6746955707212632,14946,10223,0.028093645484949834,0.01596958174904943,0.11666666666666667,180,1315,0.3107913669064748,0.1931527848748084,0.7949526813880127,951,3914,0.006069802731411229,0.003115264797507788,0.11764705882352941,17,642
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X10"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 10}",8204,318885,15,38483,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.02570293153482613,111.37306451797485,"[[10640, 399, 3861, 46], [40, 28, 111, 1], [42, 137, 763, 9], [10, 1, 4, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 10, ""generated_self_to_real_nn_ratio"": 1.5831906186188318, ""max_pool_size"": 7543, ""n_synthetic_f"": 3573, ""quality_attempt"": 3, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 2.4358041413884504, ""synthetic_source_record_counts"": {""205"": 1191, ""208"": 1191, ""223"": 1191}, ""used"": true, ""wgan_seed"": 2950400}",0.7103889648316143,0.3063539759568755,0.06425055928411633,0.05333333333333334,0.06239554317548746,0.8287249785808863,0.9914275065225494,0.7118961595075606,14946,10732,0.07516778523489932,0.049557522123893805,0.15555555555555556,180,565,0.2681898066783831,0.16100443131462333,0.8023133543638276,951,4739,0.05333333333333334,0.034482758620689655,0.11764705882352941,17,58
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X20"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 20}",8200,318885,15,42453,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.02231268509053899,123.35880017280579,"[[10427, 167, 2845, 1507], [41, 14, 122, 3], [30, 82, 818, 21], [8, 0, 7, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 20, ""generated_self_to_real_nn_ratio"": 1.5831414587724366, ""max_pool_size"": 7543, ""n_synthetic_f"": 7543, ""quality_attempt"": 3, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 2.436751059927036, ""synthetic_source_record_counts"": {""205"": 2515, ""208"": 2514, ""223"": 2514}, ""used"": true, ""wgan_seed"": 2950000}",0.699701752205791,0.3075154131755336,0.0328930313842569,0.0025806451612903226,0.004958824050296644,0.8193462203363193,0.9924804873405673,0.6976448548106516,14946,10506,0.06320541760722348,0.053231939163498096,0.07777777777777778,180,263,0.3449293695973013,0.21571729957805907,0.8601472134595163,951,3792,0.0025806451612903226,0.001304631441617743,0.11764705882352941,17,1533
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X20"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 20}",8201,318885,15,42453,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.03763000064297437,123.10368633270264,"[[10201, 1378, 3108, 259], [37, 12, 129, 2], [18, 46, 881, 6], [8, 0, 7, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 20, ""generated_self_to_real_nn_ratio"": 1.5913184237039841, ""max_pool_size"": 7543, ""n_synthetic_f"": 7543, ""quality_attempt"": 2, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 2.411340939965181, ""synthetic_source_record_counts"": {""205"": 2515, ""208"": 2514, ""223"": 2514}, ""used"": true, ""wgan_seed"": 2940100}",0.6894494842798559,0.2963108123846942,0.014418749567264418,0.013986013986013986,0.01440576230492197,0.8092820309401031,0.9938620420888542,0.6825237521744949,14946,10264,0.01485148514851485,0.008356545961002786,0.06666666666666667,180,1436,0.347123719464145,0.21357575757575759,0.9263932702418507,951,4125,0.013986013986013986,0.007434944237918215,0.11764705882352941,17,269
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X20"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 20}",8202,318885,15,42453,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.034464037060925296,123.11416506767273,"[[9135, 550, 5151, 110], [34, 7, 139, 0], [21, 24, 894, 12], [8, 0, 7, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 20, ""generated_self_to_real_nn_ratio"": 1.5887565910669723, ""max_pool_size"": 7543, ""n_synthetic_f"": 7543, ""quality_attempt"": 3, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 2.4464040032413954, ""synthetic_source_record_counts"": {""205"": 2515, ""208"": 2514, ""223"": 2514}, ""used"": true, ""wgan_seed"": 2950200}",0.6237106996396172,0.26345635603422635,0.02338282029058443,0.018396846254927726,0.022319649262654444,0.7567097415506958,0.9931506849315068,0.6112003211561622,14946,9198,0.018396846254927726,0.012048192771084338,0.03888888888888889,180,581,0.25035004200504063,0.1444031658859635,0.9400630914826499,951,6191,0.028368794326241134,0.016129032258064516,0.11764705882352941,17,124
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X20"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 20}",8203,318885,15,42453,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.03959967946713119,123.13688540458679,"[[9909, 856, 2057, 2124], [45, 29, 105, 1], [166, 105, 644, 36], [10, 0, 5, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 20, ""generated_self_to_real_nn_ratio"": 1.5940952978081149, ""max_pool_size"": 7543, ""n_synthetic_f"": 7543, ""quality_attempt"": 1, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 2.431919199088834, ""synthetic_source_record_counts"": {""205"": 2515, ""208"": 2514, ""223"": 2514}, ""used"": true, ""wgan_seed"": 2930300}",0.6576363862308935,0.29602400654219063,0.025703755978985336,0.001834862385321101,0.0035387431360585724,0.7903174349976073,0.9781836130306022,0.66298675230831,14946,10130,0.04957264957264957,0.029292929292929294,0.16111111111111112,180,990,0.3423710792131845,0.22909996442547137,0.6771819137749737,951,2811,0.001834862385321101,0.0009246417013407304,0.11764705882352941,17,2163
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X20"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 20}",8204,318885,15,42453,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.041349244349585645,122.35947608947754,"[[10719, 695, 3280, 252], [42, 14, 123, 1], [26, 87, 834, 4], [9, 0, 6, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 20, ""generated_self_to_real_nn_ratio"": 1.5831906186188318, ""max_pool_size"": 7543, ""n_synthetic_f"": 7543, ""quality_attempt"": 3, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 2.4358041413884504, ""synthetic_source_record_counts"": {""205"": 2515, ""208"": 2514, ""223"": 2514}, ""used"": true, ""wgan_seed"": 2950400}",0.7188393190008698,0.2992808697332026,0.02159063910667617,0.014492753623188406,0.01925722145804677,0.832802424054075,0.9928677287884402,0.7171818546768366,14946,10796,0.028688524590163935,0.017587939698492462,0.07777777777777778,180,796,0.3211397766653831,0.19655903841621494,0.8769716088328076,951,4243,0.014492753623188406,0.007722007722007722,0.11764705882352941,17,259
