fold_id,record_id,config_id,family,seed,n_beats,confusion_json,Accuracy,Macro_F1,Rare_Macro_SF,Min_Rare_F1,Rare_HMean_SF,F1_N,Precision_N,Recall_N,Support_N,Predicted_N,F1_S,Precision_S,Recall_S,Support_S,Predicted_S,F1_V,Precision_V,Recall_V,Support_V,Predicted_V,F1_F,Precision_F,Recall_F,Support_F,Predicted_F
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8202,2605,"[[2008, 0, 0, 37], [69, 2, 2, 0], [161, 7, 303, 2], [9, 0, 1, 4]]",0.8894433781190019,0.4756865226963939,0.09456568249893024,0.04878048780487805,0.07239819004524888,0.9356943150046598,0.8936359590565198,0.9819070904645477,2045,2247,0.04878048780487805,0.2222222222222222,0.0273972602739726,73,9,0.7779204107830552,0.9901960784313726,0.6405919661733616,473,306,0.14035087719298245,0.09302325581395349,0.2857142857142857,14,43
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8203,2605,"[[2043, 1, 0, 1], [65, 4, 4, 0], [123, 5, 341, 4], [8, 0, 3, 3]]",0.9178502879078695,0.5383971506937614,0.1845564074479737,0.0963855421686747,0.142433234421365,0.9537815126050421,0.9124609200535954,0.9990220048899755,2045,2239,0.0963855421686747,0.4,0.0547945205479452,73,10,0.830694275274056,0.9798850574712644,0.7209302325581395,473,348,0.2727272727272727,0.375,0.21428571428571427,14,8
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8204,2605,"[[2043, 0, 0, 2], [62, 6, 5, 0], [142, 9, 318, 4], [10, 0, 1, 3]]",0.9097888675623801,0.5362541170823103,0.19861660079051383,0.13636363636363635,0.1791044776119403,0.9497907949790795,0.9051838723969872,0.9990220048899755,2045,2257,0.13636363636363635,0.4,0.0821917808219178,73,15,0.7979924717691342,0.9814814814814815,0.6723044397463002,473,324,0.2608695652173913,0.3333333333333333,0.21428571428571427,14,9
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8200,2605,"[[2045, 0, 0, 0], [65, 7, 1, 0], [161, 73, 237, 2], [10, 0, 1, 3]]",0.8798464491362764,0.5046173045894038,0.20364637082903336,0.0915032679738562,0.14189189189189189,0.9454461396208969,0.8965366067514248,1.0,2045,2281,0.0915032679738562,0.0875,0.0958904109589041,73,80,0.6657303370786517,0.9916317991631799,0.5010570824524313,473,239,0.3157894736842105,0.6,0.21428571428571427,14,5
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8201,2605,"[[2039, 0, 0, 6], [61, 9, 3, 0], [131, 2, 340, 0], [9, 0, 3, 2]]",0.9174664107485605,0.5445191687607089,0.19805194805194803,0.18181818181818182,0.19672131147540986,0.9516919486581097,0.9102678571428572,0.9970660146699266,2045,2240,0.21428571428571427,0.8181818181818182,0.1232876712328767,73,11,0.8302808302808303,0.9826589595375722,0.718816067653277,473,346,0.18181818181818182,0.25,0.14285714285714285,14,8
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8202,2605,"[[2019, 0, 3, 23], [40, 2, 31, 0], [148, 9, 315, 1], [12, 0, 0, 2]]",0.8975047984644914,0.4652601322776684,0.07380952380952381,0.047619047619047616,0.06451612903225806,0.9469981238273921,0.9098693105002253,0.9872860635696822,2045,2219,0.047619047619047616,0.18181818181818182,0.0273972602739726,73,11,0.7664233576642335,0.9025787965616046,0.6659619450317125,473,349,0.1,0.07692307692307693,0.14285714285714285,14,26
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8203,2605,"[[2024, 0, 0, 21], [69, 0, 4, 0], [140, 52, 276, 5], [8, 0, 2, 4]]",0.8844529750479846,0.4643535945687105,0.09090909090909091,0.0,0.0,0.9444703686420906,0.9031682284694333,0.9897310513447433,2045,2241,0.0,0.0,0.0,73,52,0.7311258278145696,0.9787234042553191,0.5835095137420718,473,282,0.18181818181818182,0.13333333333333333,0.2857142857142857,14,30
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8204,2605,"[[2037, 1, 1, 6], [32, 35, 6, 0], [88, 6, 379, 0], [8, 0, 4, 2]]",0.9416506717850288,0.6591352995182729,0.3952569169960475,0.18181818181818182,0.27999999999999997,0.9676959619952494,0.9408775981524249,0.9960880195599022,2045,2165,0.6086956521739131,0.8333333333333334,0.4794520547945205,73,42,0.8783314020857474,0.9717948717948718,0.8012684989429175,473,390,0.18181818181818182,0.25,0.14285714285714285,14,8
HOLDOUT_MINOR_F,108,BASELINE_CE,baseline,8200,1763,"[[1463, 0, 277, 0], [0, 1, 3, 0], [2, 6, 9, 0], [2, 0, 0, 0]]",0.8355076574021554,0.28825522044858426,0.09090909090909091,0.0,0.0,0.9123791705643904,0.9972733469665985,0.8408045977011495,1740,1467,0.18181818181818182,0.14285714285714285,0.25,4,7,0.058823529411764705,0.031141868512110725,0.5294117647058824,17,289,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,BASELINE_CE,baseline,8201,1763,"[[1261, 0, 479, 0], [0, 0, 4, 0], [3, 4, 10, 0], [2, 0, 0, 0]]",0.7209302325581395,0.21955109389065006,0.0,0.0,0.0,0.8389886892880905,0.9960505529225908,0.7247126436781609,1740,1266,0.0,0.0,0.0,4,4,0.0392156862745098,0.02028397565922921,0.5882352941176471,17,493,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,BASELINE_CE,baseline,8202,1763,"[[1059, 0, 681, 0], [0, 0, 4, 0], [4, 3, 10, 0], [2, 0, 0, 0]]",0.6063528077141237,0.1957925253860482,0.0,0.0,0.0,0.7550802139037434,0.9943661971830986,0.6086206896551725,1740,1065,0.0,0.0,0.0,4,3,0.028089887640449437,0.014388489208633094,0.5882352941176471,17,695,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,BASELINE_CE,baseline,8203,1763,"[[1463, 0, 277, 0], [0, 1, 3, 0], [0, 6, 11, 0], [2, 0, 0, 0]]",0.8366420873511061,0.2915488177968677,0.09090909090909091,0.0,0.0,0.9129485179407176,0.9986348122866894,0.8408045977011495,1740,1465,0.18181818181818182,0.14285714285714285,0.25,4,7,0.07142857142857142,0.037800687285223365,0.6470588235294118,17,291,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,BASELINE_CE,baseline,8204,1763,"[[1483, 0, 257, 0], [0, 0, 4, 0], [3, 4, 10, 0], [2, 0, 0, 0]]",0.8468519568916619,0.2470699091284593,0.0,0.0,0.0,0.9188351920693928,0.9966397849462365,0.8522988505747127,1740,1488,0.0,0.0,0.0,4,4,0.06944444444444445,0.03690036900369004,0.5882352941176471,17,271,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,FOCAL_A025_G3,focal,8200,1763,"[[1361, 0, 377, 2], [0, 1, 3, 0], [0, 7, 10, 0], [2, 0, 0, 0]]",0.7782189449801474,0.27325557840382203,0.08333333333333333,0.0,0.0,0.8772155978085724,0.9985326485693323,0.782183908045977,1740,1363,0.16666666666666666,0.125,0.25,4,8,0.04914004914004914,0.02564102564102564,0.5882352941176471,17,390,0.0,0.0,0.0,2,2
HOLDOUT_MINOR_F,108,FOCAL_A025_G3,focal,8201,1763,"[[1288, 0, 451, 1], [0, 1, 3, 0], [4, 5, 8, 0], [2, 0, 0, 0]]",0.735677821894498,0.2706117722182695,0.1,0.0,0.0,0.8490441661173368,0.9953632148377125,0.7402298850574712,1740,1294,0.2,0.16666666666666666,0.25,4,6,0.033402922755741124,0.017316017316017316,0.47058823529411764,17,462,0.0,0.0,0.0,2,1
HOLDOUT_MINOR_F,108,FOCAL_A025_G3,focal,8202,1763,"[[1278, 0, 462, 0], [0, 0, 4, 0], [3, 5, 9, 0], [2, 0, 0, 0]]",0.7300056721497448,0.22052576587624959,0.0,0.0,0.0,0.8455176976513398,0.9961028838659393,0.7344827586206897,1740,1283,0.0,0.0,0.0,4,5,0.036585365853658534,0.018947368421052633,0.5294117647058824,17,475,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,FOCAL_A025_G3,focal,8203,1763,"[[1447, 0, 293, 0], [0, 2, 2, 0], [0, 7, 10, 0], [2, 0, 0, 0]]",0.8275666477595008,0.3193246553302179,0.15384615384615385,0.0,0.0,0.9074945123863281,0.9986197377501725,0.8316091954022988,1740,1449,0.3076923076923077,0.2222222222222222,0.5,4,9,0.062111801242236024,0.03278688524590164,0.5882352941176471,17,305,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,FOCAL_A025_G3,focal,8204,1763,"[[1244, 0, 496, 0], [0, 1, 3, 0], [0, 7, 10, 0], [2, 0, 0, 0]]",0.7118547929665343,0.25947779540687127,0.08333333333333333,0.0,0.0,0.8332217012726055,0.9983948635634029,0.7149425287356321,1740,1246,0.16666666666666666,0.125,0.25,4,8,0.03802281368821293,0.019646365422396856,0.5882352941176471,17,509,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,F_RECORD_BALANCED_CE_P025,record_balanced,8200,1763,"[[1489, 0, 251, 0], [0, 1, 3, 0], [0, 7, 10, 0], [2, 0, 0, 0]]",0.8508224617129893,0.28988427830481184,0.08333333333333333,0.0,0.0,0.9216960693283813,0.9986586183769283,0.8557471264367816,1740,1491,0.16666666666666666,0.125,0.25,4,8,0.0711743772241993,0.03787878787878788,0.5882352941176471,17,264,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,F_RECORD_BALANCED_CE_P025,record_balanced,8201,1763,"[[1280, 0, 396, 64], [1, 1, 2, 0], [4, 5, 8, 0], [2, 0, 0, 0]]",0.7311401020986954,0.2708867239759423,0.1,0.0,0.0,0.8457218368021143,0.9945609945609946,0.735632183908046,1740,1287,0.2,0.16666666666666666,0.25,4,6,0.037825059101654845,0.019704433497536946,0.47058823529411764,17,406,0.0,0.0,0.0,2,64
HOLDOUT_MINOR_F,108,F_RECORD_BALANCED_CE_P025,record_balanced,8202,1763,"[[1698, 0, 42, 0], [1, 1, 2, 0], [2, 6, 9, 0], [2, 0, 0, 0]]",0.968803176403857,0.35632753827642005,0.09090909090909091,0.0,0.0,0.9863491141446413,0.9970640046975925,0.9758620689655172,1740,1703,0.18181818181818182,0.14285714285714285,0.25,4,7,0.2571428571428571,0.16981132075471697,0.5294117647058824,17,53,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,F_RECORD_BALANCED_CE_P025,record_balanced,8203,1763,"[[1226, 0, 469, 45], [0, 0, 4, 0], [0, 4, 13, 0], [2, 0, 0, 0]]",0.7027793533749291,0.21945885334890924,0.0,0.0,0.0,0.8261455525606469,0.998371335504886,0.7045977011494253,1740,1228,0.0,0.0,0.0,4,4,0.05168986083499006,0.026748971193415638,0.7647058823529411,17,486,0.0,0.0,0.0,2,45
HOLDOUT_MINOR_F,108,F_RECORD_BALANCED_CE_P025,record_balanced,8204,1763,"[[1643, 0, 97, 0], [0, 1, 3, 0], [0, 4, 13, 0], [2, 0, 0, 0]]",0.9398752127056155,0.34824388642704746,0.1111111111111111,0.0,0.0,0.9707533234859675,0.9987841945288753,0.9442528735632184,1740,1645,0.2222222222222222,0.2,0.25,4,5,0.2,0.11504424778761062,0.7647058823529411,17,113,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8200,1763,"[[1262, 0, 478, 0], [0, 1, 3, 0], [0, 7, 10, 0], [2, 0, 0, 0]]",0.7220646625070902,0.26156244866861683,0.08333333333333333,0.0,0.0,0.8402130492676432,0.9984177215189873,0.725287356321839,1740,1264,0.16666666666666666,0.125,0.25,4,8,0.03937007874015748,0.020366598778004074,0.5882352941176471,17,491,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8201,1763,"[[1465, 0, 260, 15], [1, 0, 3, 0], [1, 6, 10, 0], [2, 0, 0, 0]]",0.8366420873511061,0.24550563608815723,0.0,0.0,0.0,0.9130570271112496,0.9972770592239619,0.8419540229885057,1740,1469,0.0,0.0,0.0,4,6,0.06896551724137931,0.03663003663003663,0.5882352941176471,17,273,0.0,0.0,0.0,2,15
HOLDOUT_MINOR_F,108,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8202,1763,"[[1670, 0, 70, 0], [0, 0, 4, 0], [2, 0, 15, 0], [2, 0, 0, 0]]",0.9557572319909245,0.31533585347791004,0.0,0.0,0.0,0.9783245459871119,0.997610513739546,0.9597701149425287,1740,1674,0.0,0.0,0.0,4,0,0.2830188679245283,0.16853932584269662,0.8823529411764706,17,89,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8203,1763,"[[1541, 0, 199, 0], [0, 0, 4, 0], [0, 3, 14, 0], [2, 0, 0, 0]]",0.8820192853091322,0.2646084074655503,0.0,0.0,0.0,0.9387755102040817,0.998703823720026,0.885632183908046,1740,1543,0.0,0.0,0.0,4,3,0.11965811965811966,0.06451612903225806,0.8235294117647058,17,217,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8204,1763,"[[1497, 0, 243, 0], [0, 1, 3, 0], [0, 5, 12, 0], [2, 0, 0, 0]]",0.8564946114577425,0.3029080243621769,0.1,0.0,0.0,0.9243593701759802,0.9986657771847899,0.8603448275862069,1740,1499,0.2,0.16666666666666666,0.25,4,6,0.08727272727272728,0.046511627906976744,0.7058823529411765,17,258,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8200,1763,"[[1629, 0, 111, 0], [0, 2, 2, 0], [0, 14, 3, 0], [2, 0, 0, 0]]",0.926829268292683,0.30289789290788527,0.1,0.0,0.0,0.9664787896766538,0.9987737584304108,0.9362068965517242,1740,1631,0.2,0.125,0.5,4,16,0.045112781954887216,0.02586206896551724,0.17647058823529413,17,116,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8201,1763,"[[1560, 0, 180, 0], [0, 1, 3, 0], [0, 7, 10, 0], [2, 0, 0, 0]]",0.8910947249007374,0.30169666291713537,0.08333333333333333,0.0,0.0,0.9448818897637795,0.998719590268886,0.896551724137931,1740,1562,0.16666666666666666,0.125,0.25,4,8,0.09523809523809523,0.05181347150259067,0.5882352941176471,17,193,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8202,1763,"[[1469, 0, 271, 0], [1, 0, 3, 0], [2, 5, 10, 0], [2, 0, 0, 0]]",0.8389109472490074,0.24514272069662005,0.0,0.0,0.0,0.9141257000622277,0.9966078697421981,0.8442528735632184,1740,1474,0.0,0.0,0.0,4,5,0.0664451827242525,0.035211267605633804,0.5882352941176471,17,284,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8203,1763,"[[1453, 0, 287, 0], [0, 0, 4, 0], [3, 8, 6, 0], [2, 0, 0, 0]]",0.8275666477595008,0.23672737339818278,0.0,0.0,0.0,0.908692933083177,0.9965706447187929,0.8350574712643678,1740,1458,0.0,0.0,0.0,4,8,0.03821656050955414,0.020202020202020204,0.35294117647058826,17,297,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8204,1763,"[[1484, 0, 256, 0], [0, 3, 1, 0], [5, 8, 4, 0], [2, 0, 0, 0]]",0.8457175269427113,0.3368445076807635,0.2,0.0,0.0,0.9186010523057877,0.9953051643192489,0.8528735632183908,1740,1491,0.4,0.2727272727272727,0.75,4,11,0.02877697841726619,0.01532567049808429,0.23529411764705882,17,261,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8200,1763,"[[1422, 0, 318, 0], [0, 0, 4, 0], [2, 3, 12, 0], [2, 0, 0, 0]]",0.8133862733976177,0.24166761153495203,0.0,0.0,0.0,0.8982943777637398,0.9971949509116409,0.8172413793103448,1740,1426,0.0,0.0,0.0,4,3,0.06837606837606838,0.03592814371257485,0.7058823529411765,17,334,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8201,1763,"[[1328, 0, 412, 0], [0, 0, 4, 0], [4, 1, 12, 0], [2, 0, 0, 0]]",0.7600680657969371,0.2294883510121132,0.0,0.0,0.0,0.8640208197787899,0.9955022488755623,0.7632183908045977,1740,1334,0.0,0.0,0.0,4,1,0.05393258426966292,0.028037383177570093,0.7058823529411765,17,428,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8202,1763,"[[990, 0, 750, 0], [1, 0, 3, 0], [0, 2, 15, 0], [2, 0, 0, 0]]",0.5700510493477028,0.19067378886503947,0.0,0.0,0.0,0.7244785949506037,0.9969788519637462,0.5689655172413793,1740,993,0.0,0.0,0.0,4,2,0.03821656050955414,0.01953125,0.8823529411764706,17,768,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8203,1763,"[[1474, 0, 266, 0], [0, 4, 0, 0], [4, 8, 5, 0], [2, 0, 0, 0]]",0.8411798071469087,0.36256254313319536,0.25,0.0,0.0,0.915527950310559,0.995945945945946,0.8471264367816091,1740,1480,0.5,0.3333333333333333,1.0,4,12,0.034722222222222224,0.01845018450184502,0.29411764705882354,17,271,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8204,1763,"[[1464, 0, 276, 0], [0, 0, 4, 0], [1, 5, 11, 0], [2, 0, 0, 0]]",0.8366420873511061,0.24610784444741413,0.0,0.0,0.0,0.9130028063610851,0.9979550102249489,0.8413793103448276,1740,1467,0.0,0.0,0.0,4,5,0.07142857142857142,0.037800687285223365,0.6470588235294118,17,291,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8200,1763,"[[1287, 0, 453, 0], [0, 0, 4, 0], [2, 3, 12, 0], [2, 0, 0, 0]]",0.7368122518434487,0.22465184859334206,0.0,0.0,0.0,0.8492246783239855,0.9969016266460109,0.7396551724137931,1740,1291,0.0,0.0,0.0,4,3,0.04938271604938271,0.0255863539445629,0.7058823529411765,17,469,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8201,1763,"[[1353, 0, 387, 0], [0, 0, 4, 0], [3, 3, 11, 0], [2, 0, 0, 0]]",0.7736812251843449,0.23149317983270445,0.0,0.0,0.0,0.8734667527437057,0.9963181148748159,0.7775862068965518,1740,1358,0.0,0.0,0.0,4,3,0.05250596658711217,0.02736318407960199,0.6470588235294118,17,402,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8202,1763,"[[1502, 0, 238, 0], [1, 0, 3, 0], [2, 6, 9, 0], [2, 0, 0, 0]]",0.8570618264322178,0.24814435451220312,0.0,0.0,0.0,0.9251616877117339,0.9966821499668215,0.8632183908045977,1740,1507,0.0,0.0,0.0,4,6,0.06741573033707865,0.036,0.5294117647058824,17,250,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8203,1763,"[[1198, 0, 542, 0], [0, 0, 4, 0], [1, 4, 12, 0], [2, 0, 0, 0]]",0.6863301191151446,0.21410700294191565,0.0,0.0,0.0,0.81468888133288,0.9975020815986678,0.6885057471264368,1740,1201,0.0,0.0,0.0,4,4,0.04173913043478261,0.021505376344086023,0.7058823529411765,17,558,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,108,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8204,1763,"[[1163, 0, 577, 0], [1, 0, 3, 0], [1, 1, 15, 0], [2, 0, 0, 0]]",0.6681792399319342,0.21228930168558652,0.0,0.0,0.0,0.8001375988992088,0.9965724078834619,0.6683908045977012,1740,1167,0.0,0.0,0.0,4,1,0.049019607843137254,0.025210084033613446,0.8823529411764706,17,595,0.0,0.0,0.0,2,0
HOLDOUT_MINOR_F,109,BASELINE_CE,baseline,8200,2531,"[[2302, 0, 175, 14], [0, 0, 0, 0], [2, 0, 35, 1], [0, 0, 0, 2]]",0.9241406558672461,0.3632378051911035,0.10526315789473684,0.0,0.0,0.9601668404588113,0.9991319444444444,0.9241268566840626,2491,2304,0.0,0.0,0.0,0,0,0.28225806451612906,0.16666666666666666,0.9210526315789473,38,210,0.21052631578947367,0.11764705882352941,1.0,2,17
HOLDOUT_MINOR_F,109,BASELINE_CE,baseline,8201,2531,"[[181, 0, 2142, 168], [0, 0, 0, 0], [3, 0, 34, 1], [0, 0, 0, 2]]",0.08573686290003951,0.04729053263917834,0.011560693641618497,0.0,0.0,0.13532710280373833,0.9836956521739131,0.07266158169409875,2491,184,0.0,0.0,0.0,0,0,0.03071364046973803,0.015625,0.8947368421052632,38,2176,0.023121387283236993,0.011695906432748537,1.0,2,171
HOLDOUT_MINOR_F,109,BASELINE_CE,baseline,8202,2531,"[[96, 0, 2378, 17], [0, 0, 0, 0], [1, 0, 37, 0], [0, 0, 0, 2]]",0.053338601343342555,0.07370797383688893,0.09523809523809523,0.0,0.0,0.07418856259659969,0.9896907216494846,0.03853873946206343,2491,97,0.0,0.0,0.0,0,0,0.030167142274765593,0.015320910973084885,0.9736842105263158,38,2415,0.19047619047619047,0.10526315789473684,1.0,2,19
HOLDOUT_MINOR_F,109,BASELINE_CE,baseline,8203,2531,"[[490, 0, 1906, 95], [0, 0, 0, 0], [3, 0, 35, 0], [0, 0, 0, 2]]",0.20821809561438168,0.10104841766596491,0.020202020202020204,0.0,0.0,0.3284182305630027,0.9939148073022313,0.1967081493376154,2491,493,0.0,0.0,0.0,0,0,0.035371399696816574,0.018031942297784646,0.9210526315789473,38,1941,0.04040404040404041,0.020618556701030927,1.0,2,97
HOLDOUT_MINOR_F,109,BASELINE_CE,baseline,8204,2531,"[[179, 0, 57, 2255], [0, 0, 0, 0], [4, 0, 33, 1], [0, 0, 0, 2]]",0.08455156064796523,0.16281918412143154,0.0008849557522123894,0.0,0.0,0.1338818249813014,0.9781420765027322,0.0718586912886391,2491,183,0.0,0.0,0.0,0,0,0.515625,0.36666666666666664,0.868421052631579,38,90,0.0017699115044247787,0.0008857395925597874,1.0,2,2258
HOLDOUT_MINOR_F,109,FOCAL_A025_G3,focal,8200,2531,"[[78, 4, 21, 2388], [0, 0, 0, 0], [2, 0, 35, 1], [0, 0, 0, 2]]",0.04543658632951403,0.20175729313114157,0.0008357709987463436,0.0,0.0,0.060676779463243874,0.975,0.03131272581292654,2491,80,0.0,0.0,0.0,0,4,0.7446808510638298,0.625,0.9210526315789473,38,56,0.001671541997492687,0.000836470096194061,1.0,2,2391
HOLDOUT_MINOR_F,109,FOCAL_A025_G3,focal,8201,2531,"[[790, 0, 1666, 35], [0, 0, 0, 0], [5, 0, 33, 0], [0, 0, 0, 2]]",0.32595811932042673,0.15534710061025186,0.05128205128205128,0.0,0.0,0.4808277541083384,0.9937106918238994,0.3171417101565636,2491,795,0.0,0.0,0.0,0,0,0.037996545768566495,0.01942319011183049,0.868421052631579,38,1699,0.10256410256410256,0.05405405405405406,1.0,2,37
HOLDOUT_MINOR_F,109,FOCAL_A025_G3,focal,8202,2531,"[[1021, 0, 1416, 54], [0, 0, 0, 0], [3, 0, 35, 0], [0, 0, 0, 2]]",0.41801659423152904,0.1742289419675551,0.034482758620689655,0.0,0.0,0.5809388335704125,0.9970703125,0.40987555198715375,2491,1024,0.0,0.0,0.0,0,0,0.04701141705842848,0.024121295658166782,0.9210526315789473,38,1451,0.06896551724137931,0.03571428571428571,1.0,2,56
HOLDOUT_MINOR_F,109,FOCAL_A025_G3,focal,8203,2531,"[[195, 2, 15, 2279], [0, 0, 0, 0], [1, 0, 36, 1], [0, 0, 0, 2]]",0.09205847491110233,0.23897084000030375,0.0008756567425569177,0.0,0.0,0.14514328247115743,0.9948979591836735,0.07828181453231634,2491,196,0.0,0.0,0.0,0,2,0.8089887640449438,0.7058823529411765,0.9473684210526315,38,51,0.0017513134851138354,0.0008764241893076249,1.0,2,2282
HOLDOUT_MINOR_F,109,FOCAL_A025_G3,focal,8204,2531,"[[157, 0, 2111, 223], [0, 0, 0, 0], [4, 0, 33, 1], [1, 0, 0, 1]]",0.07546424338206242,0.03935365738085578,0.004405286343612335,0.0,0.0,0.11835657745947983,0.9691358024691358,0.0630268968285829,2491,162,0.0,0.0,0.0,0,0,0.03024747937671861,0.015391791044776119,0.868421052631579,38,2144,0.00881057268722467,0.0044444444444444444,0.5,2,225
HOLDOUT_MINOR_F,109,F_RECORD_BALANCED_CE_P025,record_balanced,8200,2531,"[[144, 0, 280, 2067], [0, 0, 0, 0], [1, 1, 36, 0], [0, 0, 0, 2]]",0.07190833662583959,0.07864442844092209,0.0009657170449058426,0.0,0.0,0.10925644916540213,0.993103448275862,0.05780810919309514,2491,145,0.0,0.0,0.0,0,1,0.2033898305084746,0.11392405063291139,0.9473684210526315,38,316,0.001931434089811685,0.0009666505558240696,1.0,2,2069
HOLDOUT_MINOR_F,109,F_RECORD_BALANCED_CE_P025,record_balanced,8201,2531,"[[61, 2, 1626, 802], [0, 0, 0, 0], [1, 1, 35, 1], [0, 0, 0, 2]]",0.03871987356775978,0.023486063285475617,0.0024783147459727386,0.0,0.0,0.04778691735213474,0.9838709677419355,0.02448815736651947,2491,62,0.0,0.0,0.0,0,3,0.04120070629782225,0.02107164358819988,0.9210526315789473,38,1661,0.004956629491945477,0.002484472049689441,1.0,2,805
HOLDOUT_MINOR_F,109,F_RECORD_BALANCED_CE_P025,record_balanced,8202,2531,"[[1027, 0, 367, 1097], [0, 0, 0, 0], [4, 0, 34, 0], [0, 0, 0, 2]]",0.41999209798498616,0.1854304809249026,0.0018165304268846503,0.0,0.0,0.5831913685406019,0.9961202715809894,0.4122842232035327,2491,1031,0.0,0.0,0.0,0,0,0.1548974943052392,0.08478802992518704,0.8947368421052632,38,401,0.0036330608537693005,0.0018198362147406734,1.0,2,1099
HOLDOUT_MINOR_F,109,F_RECORD_BALANCED_CE_P025,record_balanced,8203,2531,"[[33, 2, 213, 2243], [0, 0, 0, 0], [0, 0, 37, 1], [0, 0, 0, 2]]",0.028447254049782694,0.07121819344102859,0.0008896797153024911,0.0,0.0,0.026148969889064975,1.0,0.013247691690084303,2491,33,0.0,0.0,0.0,0,2,0.2569444444444444,0.148,0.9736842105263158,38,250,0.0017793594306049821,0.0008904719501335708,1.0,2,2246
HOLDOUT_MINOR_F,109,F_RECORD_BALANCED_CE_P025,record_balanced,8204,2531,"[[161, 0, 1426, 904], [0, 0, 0, 0], [4, 0, 34, 0], [1, 0, 0, 1]]",0.07743974713551956,0.04219706034902323,0.0011025358324145535,0.0,0.0,0.12118931125329319,0.9698795180722891,0.06463267763950221,2491,166,0.0,0.0,0.0,0,0,0.04539385847797063,0.023287671232876714,0.8947368421052632,38,1460,0.002205071664829107,0.0011049723756906078,0.5,2,905
