representation,config_id,role,seed,record_id,n_beats,confusion_json,Accuracy,Support_N,Predicted_N,TP_N,FP_N,FN_N,Precision_N,Recall_N,F1_N,Support_S,Predicted_S,TP_S,FP_S,FN_S,Precision_S,Recall_S,F1_S,Support_V,Predicted_V,TP_V,FP_V,FN_V,Precision_V,Recall_V,F1_V,Support_F,Predicted_F,TP_F,FP_F,FN_F,Precision_F,Recall_F,F1_F,Macro_F1_present_classes,Rare_Macro_present_classes,Min_Rare_present_classes
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7109,234,2753,"[[2694, 0, 0, 6], [40, 4, 0, 6], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9811115147112242,2700,2734,2694,40,6,0.9853694220921726,0.9977777777777778,0.9915347810084653,50,4,4,0,46,1.0,0.08,0.14814814814814814,3,3,3,0,0,1.0,1.0,1.0,0,12,0,12,0,0.0,,,0.7132276430522045,0.14814814814814814,0.14814814814814814
STFT_2D,BASELINE_CE,baseline,7100,100,2272,"[[2238, 0, 0, 0], [1, 32, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9995598591549296,2238,2239,2238,1,0,0.9995533720410897,1.0,0.9997766361402725,33,32,32,0,1,1.0,0.9696969696969697,0.9846153846153847,1,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9947973402518858,0.9846153846153847,0.9846153846153847
STFT_2D,BASELINE_CE,baseline,7100,103,2084,"[[2082, 0, 0, 0], [1, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9995201535508638,2082,2083,2082,1,0,0.99951992318771,1.0,0.9997599039615847,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0,0,0,0,0,,,,0.8332132853141256,0.6666666666666666,0.6666666666666666
STFT_2D,BASELINE_CE,baseline,7100,105,2567,"[[2463, 0, 53, 10], [0, 0, 0, 0], [0, 0, 41, 0], [0, 0, 0, 0]]",0.975457732761979,2526,2463,2463,0,63,1.0,0.9750593824228029,0.9873722188815394,0,0,0,0,0,,,,41,94,41,53,0,0.43617021276595747,1.0,0.6074074074074074,0,10,0,10,0,0.0,,,0.7973898131444734,,
STFT_2D,BASELINE_CE,baseline,7100,111,2124,"[[2102, 0, 21, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9901129943502824,2123,2102,2102,0,21,1.0,0.9901083372585964,0.9950295857988166,0,0,0,0,0,,,,1,22,1,21,0,0.045454545454545456,1.0,0.08695652173913043,0,0,0,0,0,,,,0.5409930537689736,,
STFT_2D,BASELINE_CE,baseline,7100,113,1794,"[[1786, 2, 0, 0], [0, 2, 4, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9966555183946488,1788,1786,1786,0,2,1.0,0.9988814317673378,0.9994404029099049,6,4,2,2,4,0.5,0.3333333333333333,0.4,0,4,0,4,0,0.0,,,0,0,0,0,0,,,,0.6997202014549524,0.4,0.4
STFT_2D,BASELINE_CE,baseline,7100,117,1534,"[[936, 0, 597, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.6101694915254238,1533,936,936,0,597,1.0,0.6105675146771037,0.7582017010935601,1,0,0,0,1,,0.0,0.0,0,598,0,598,0,0.0,,,0,0,0,0,0,,,,0.37910085054678005,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7100,121,1863,"[[1840, 0, 1, 20], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9887278582930756,1861,1840,1840,0,21,1.0,0.9887157442235357,0.9943258578762496,1,1,1,0,0,1.0,1.0,1.0,1,2,1,1,0,0.5,1.0,0.6666666666666666,0,20,0,20,0,0.0,,,0.886997508180972,1.0,1.0
STFT_2D,BASELINE_CE,baseline,7100,123,1518,"[[1512, 3, 0, 0], [0, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9980237154150198,1515,1512,1512,0,3,1.0,0.998019801980198,0.9990089197224975,0,3,0,3,0,0.0,,,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9995044598612488,,
STFT_2D,BASELINE_CE,baseline,7100,200,2600,"[[1741, 0, 0, 1], [28, 2, 0, 0], [21, 4, 800, 1], [1, 0, 0, 1]]",0.9784615384615385,1742,1791,1741,50,1,0.9720826353992184,0.9994259471871412,0.9855646759128219,30,6,2,4,28,0.3333333333333333,0.06666666666666667,0.1111111111111111,826,800,800,0,26,1.0,0.9685230024213075,0.984009840098401,2,3,1,2,1,0.3333333333333333,0.5,0.4,0.6201714067805835,0.25555555555555554,0.1111111111111111
STFT_2D,BASELINE_CE,baseline,7100,202,2136,"[[1994, 0, 15, 52], [19, 0, 36, 0], [1, 1, 17, 0], [1, 0, 0, 0]]",0.9414794007490637,2061,2015,1994,21,67,0.9895781637717121,0.9674915089762252,0.9784102060843964,55,1,0,1,55,0.0,0.0,0.0,19,68,17,51,2,0.25,0.8947368421052632,0.39080459770114945,1,52,0,52,1,0.0,0.0,0.0,0.34230370094638646,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7100,210,2648,"[[2331, 3, 2, 85], [8, 0, 14, 0], [17, 6, 172, 0], [8, 1, 0, 1]]",0.945619335347432,2421,2364,2331,33,90,0.9860406091370558,0.9628252788104089,0.974294670846395,22,10,0,10,22,0.0,0.0,0.0,195,188,172,16,23,0.9148936170212766,0.882051282051282,0.8981723237597912,10,86,1,85,9,0.011627906976744186,0.1,0.020833333333333332,0.4733250819848798,0.010416666666666666,0.0
STFT_2D,BASELINE_CE,baseline,7100,212,2747,"[[2021, 0, 725, 1], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.7357116854750637,2747,2021,2021,0,726,1.0,0.7357116854750637,0.847734899328859,0,0,0,0,0,,,,0,725,0,725,0,0.0,,,0,1,0,1,0,0.0,,,0.847734899328859,,
STFT_2D,BASELINE_CE,baseline,7100,213,3250,"[[2640, 0, 0, 0], [19, 0, 9, 0], [56, 1, 162, 1], [351, 0, 7, 4]]",0.8633846153846154,2640,3066,2640,426,0,0.8610567514677103,1.0,0.92534174553102,28,1,0,1,28,0.0,0.0,0.0,220,178,162,16,58,0.9101123595505618,0.7363636363636363,0.8140703517587939,362,5,4,1,358,0.8,0.011049723756906077,0.021798365122615803,0.44030261560310746,0.010899182561307902,0.0
STFT_2D,BASELINE_CE,baseline,7100,214,2258,"[[1990, 0, 5, 6], [0, 0, 0, 0], [8, 2, 246, 0], [0, 0, 1, 0]]",0.9902568644818424,2001,1998,1990,8,11,0.995995995995996,0.9945027486256871,0.9952488122030507,0,2,0,2,0,0.0,,,256,252,246,6,10,0.9761904761904762,0.9609375,0.968503937007874,1,6,0,6,1,0.0,0.0,0.0,0.6545842497369749,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7100,219,2154,"[[2075, 6, 1, 0], [7, 0, 0, 0], [2, 7, 55, 0], [0, 1, 0, 0]]",0.9888579387186629,2082,2084,2075,9,7,0.9956813819577736,0.9966378482228626,0.9961593855016803,7,14,0,14,7,0.0,0.0,0.0,64,56,55,1,9,0.9821428571428571,0.859375,0.9166666666666666,1,0,0,0,1,,0.0,0.0,0.4782065130420867,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7100,221,2427,"[[2021, 10, 0, 0], [0, 0, 0, 0], [0, 1, 395, 0], [0, 0, 0, 0]]",0.9954676555418212,2031,2021,2021,0,10,1.0,0.9950763170851797,0.9975320829220138,0,11,0,11,0,0.0,,,396,395,395,0,1,1.0,0.9974747474747475,0.9987357774968394,0,0,0,0,0,,,,0.9981339302094265,,
STFT_2D,BASELINE_CE,baseline,7100,222,2483,"[[1901, 219, 150, 4], [34, 161, 14, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.8304470398711237,2274,1935,1901,34,373,0.9824289405684754,0.8359718557607739,0.9033024471370872,209,380,161,219,48,0.4236842105263158,0.7703349282296651,0.5466893039049237,0,164,0,164,0,0.0,,,0,4,0,4,0,0.0,,,0.7249958755210054,0.5466893039049237,0.5466893039049237
STFT_2D,BASELINE_CE,baseline,7100,228,2053,"[[1682, 0, 6, 0], [2, 1, 0, 0], [5, 0, 356, 1], [0, 0, 0, 0]]",0.9931807111544082,1688,1689,1682,7,6,0.9958555358200119,0.9964454976303317,0.996150429375185,3,1,1,0,2,1.0,0.3333333333333333,0.5,362,362,356,6,6,0.9834254143646409,0.9834254143646409,0.9834254143646409,0,1,0,1,0,0.0,,,0.8265252812466087,0.5,0.5
STFT_2D,BASELINE_CE,baseline,7100,231,1571,"[[1568, 0, 0, 0], [1, 0, 0, 0], [0, 0, 2, 0], [0, 0, 0, 0]]",0.9993634627625716,1568,1569,1568,1,0,0.9993626513702996,1.0,0.999681224099458,1,0,0,0,1,,0.0,0.0,2,2,2,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.6665604080331526,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7100,232,1780,"[[397, 1, 0, 0], [773, 578, 31, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.547752808988764,398,1170,397,773,1,0.33931623931623933,0.9974874371859297,0.5063775510204082,1382,579,578,1,804,0.998272884283247,0.4182344428364689,0.5894951555328913,0,31,0,31,0,0.0,,,0,0,0,0,0,,,,0.5479363532766497,0.5894951555328913,0.5894951555328913
STFT_2D,BASELINE_CE,baseline,7100,233,3077,"[[1072, 0, 96, 1061], [1, 0, 6, 0], [5, 1, 823, 1], [2, 0, 4, 5]]",0.6174845628859279,2229,1080,1072,8,1157,0.9925925925925926,0.480933153880664,0.6479298881837413,7,1,0,1,7,0.0,0.0,0.0,830,929,823,106,7,0.8858988159311088,0.9915662650602409,0.9357589539511085,11,1067,5,1062,6,0.004686035613870665,0.45454545454545453,0.00927643784786642,0.3982413199956791,0.00463821892393321,0.0
STFT_2D,BASELINE_CE,baseline,7100,234,2753,"[[2591, 0, 0, 109], [45, 5, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9440610243370868,2700,2636,2591,45,109,0.9829286798179059,0.9596296296296296,0.9711394302848576,50,5,5,0,45,1.0,0.1,0.18181818181818182,3,3,3,0,0,1.0,1.0,1.0,0,109,0,109,0,0.0,,,0.7176525373676798,0.18181818181818182,0.18181818181818182
STFT_2D,BASELINE_CE,baseline,7101,100,2272,"[[2238, 0, 0, 0], [1, 32, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]]",0.9991197183098591,2238,2240,2238,2,0,0.9991071428571429,1.0,0.9995533720410897,33,32,32,0,1,1.0,0.9696969696969697,0.9846153846153847,1,0,0,0,1,,0.0,0.0,0,0,0,0,0,,,,0.6613895855521581,0.9846153846153847,0.9846153846153847
STFT_2D,BASELINE_CE,baseline,7101,103,2084,"[[2082, 0, 0, 0], [1, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9995201535508638,2082,2083,2082,1,0,0.99951992318771,1.0,0.9997599039615847,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0,0,0,0,0,,,,0.8332132853141256,0.6666666666666666,0.6666666666666666
STFT_2D,BASELINE_CE,baseline,7101,105,2567,"[[2472, 0, 48, 6], [0, 0, 0, 0], [1, 0, 40, 0], [0, 0, 0, 0]]",0.9785742111414102,2526,2473,2472,1,54,0.9995956328346138,0.9786223277909739,0.988997799559912,0,0,0,0,0,,,,41,88,40,48,1,0.45454545454545453,0.975609756097561,0.6201550387596899,0,6,0,6,0,0.0,,,0.8045764191598009,,
STFT_2D,BASELINE_CE,baseline,7101,111,2124,"[[2118, 0, 5, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9976459510357816,2123,2118,2118,0,5,1.0,0.9976448422044277,0.9988210327752889,0,0,0,0,0,,,,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0,0,0,0,0,,,,0.6422676592447873,,
STFT_2D,BASELINE_CE,baseline,7101,113,1794,"[[1788, 0, 0, 0], [0, 2, 4, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9977703455964325,1788,1788,1788,0,0,1.0,1.0,1.0,6,2,2,0,4,1.0,0.3333333333333333,0.5,0,4,0,4,0,0.0,,,0,0,0,0,0,,,,0.75,0.5,0.5
STFT_2D,BASELINE_CE,baseline,7101,117,1534,"[[1448, 0, 85, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9439374185136897,1533,1448,1448,0,85,1.0,0.9445531637312459,0.9714860784971486,1,0,0,0,1,,0.0,0.0,0,86,0,86,0,0.0,,,0,0,0,0,0,,,,0.4857430392485743,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7101,121,1863,"[[1856, 1, 2, 2], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9967793880837359,1861,1856,1856,0,5,1.0,0.9973132724341752,0.9986548291633037,1,1,0,1,1,0.0,0.0,0.0,1,4,1,3,0,0.25,1.0,0.4,0,2,0,2,0,0.0,,,0.46621827638776797,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7101,123,1518,"[[1512, 3, 0, 0], [0, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9980237154150198,1515,1512,1512,0,3,1.0,0.998019801980198,0.9990089197224975,0,3,0,3,0,0.0,,,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9995044598612488,,
STFT_2D,BASELINE_CE,baseline,7101,200,2600,"[[1741, 0, 0, 1], [29, 1, 0, 0], [28, 8, 787, 3], [1, 0, 0, 1]]",0.9730769230769231,1742,1799,1741,58,1,0.9677598665925514,0.9994259471871412,0.9833380401016661,30,9,1,8,29,0.1111111111111111,0.03333333333333333,0.05128205128205128,826,787,787,0,39,1.0,0.9527845036319612,0.9758214507129572,2,5,1,4,1,0.2,0.5,0.2857142857142857,0.57403895695274,0.16849816849816848,0.05128205128205128
STFT_2D,BASELINE_CE,baseline,7101,202,2136,"[[2003, 0, 2, 56], [26, 6, 23, 0], [1, 0, 18, 0], [1, 0, 0, 0]]",0.9489700374531835,2061,2031,2003,28,58,0.9862136878385032,0.9718583212032994,0.9789833822091887,55,6,6,0,49,1.0,0.10909090909090909,0.19672131147540983,19,43,18,25,1,0.4186046511627907,0.9473684210526315,0.5806451612903226,1,56,0,56,1,0.0,0.0,0.0,0.4390874637437303,0.09836065573770492,0.0
STFT_2D,BASELINE_CE,baseline,7101,210,2648,"[[2398, 17, 1, 5], [12, 0, 10, 0], [19, 12, 162, 2], [8, 0, 1, 1]]",0.9671450151057401,2421,2437,2398,39,23,0.9839967172753386,0.9904997934737712,0.9872375463153561,22,29,0,29,22,0.0,0.0,0.0,195,174,162,12,33,0.9310344827586207,0.8307692307692308,0.8780487804878049,10,8,1,7,9,0.125,0.1,0.1111111111111111,0.49409935947856803,0.05555555555555555,0.0
STFT_2D,BASELINE_CE,baseline,7101,212,2747,"[[2717, 0, 28, 2], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9890789952675646,2747,2717,2717,0,30,1.0,0.9890789952675646,0.9945095168374817,0,0,0,0,0,,,,0,28,0,28,0,0.0,,,0,2,0,2,0,0.0,,,0.9945095168374817,,
STFT_2D,BASELINE_CE,baseline,7101,213,3250,"[[2640, 0, 0, 0], [24, 0, 4, 0], [46, 0, 167, 7], [344, 0, 13, 5]]",0.8652307692307692,2640,3054,2640,414,0,0.8644400785854617,1.0,0.9272918861959958,28,0,0,0,28,,0.0,0.0,220,184,167,17,53,0.907608695652174,0.759090909090909,0.8267326732673267,362,12,5,7,357,0.4166666666666667,0.013812154696132596,0.026737967914438502,0.4451906318444403,0.013368983957219251,0.0
STFT_2D,BASELINE_CE,baseline,7101,214,2258,"[[1979, 0, 12, 10], [0, 0, 0, 0], [4, 0, 252, 0], [1, 0, 0, 0]]",0.9880425155004429,2001,1984,1979,5,22,0.9974798387096774,0.9890054972513743,0.9932245922208282,0,0,0,0,0,,,,256,264,252,12,4,0.9545454545454546,0.984375,0.9692307692307692,1,10,0,10,1,0.0,0.0,0.0,0.6541517871505325,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7101,219,2154,"[[2076, 6, 0, 0], [7, 0, 0, 0], [7, 5, 52, 0], [1, 0, 0, 0]]",0.9879294336118849,2082,2091,2076,15,6,0.9928263988522238,0.9971181556195965,0.9949676491732566,7,11,0,11,7,0.0,0.0,0.0,64,52,52,0,12,1.0,0.8125,0.896551724137931,1,0,0,0,1,,0.0,0.0,0.4728798433277969,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7101,221,2427,"[[2020, 11, 0, 0], [0, 0, 0, 0], [1, 0, 395, 0], [0, 0, 0, 0]]",0.9950556242274413,2031,2021,2020,1,11,0.9995051954477981,0.9945839487936977,0.9970384995064165,0,11,0,11,0,0.0,,,396,395,395,0,1,1.0,0.9974747474747475,0.9987357774968394,0,0,0,0,0,,,,0.9978871385016279,,
STFT_2D,BASELINE_CE,baseline,7101,222,2483,"[[1992, 176, 106, 0], [56, 144, 9, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.860249697946033,2274,2048,1992,56,282,0.97265625,0.8759894459102903,0.9217954650624711,209,320,144,176,65,0.45,0.6889952153110048,0.5444234404536862,0,115,0,115,0,0.0,,,0,0,0,0,0,,,,0.7331094527580786,0.5444234404536862,0.5444234404536862
STFT_2D,BASELINE_CE,baseline,7101,228,2053,"[[1685, 0, 3, 0], [2, 1, 0, 0], [14, 0, 348, 0], [0, 0, 0, 0]]",0.990745250852411,1688,1701,1685,16,3,0.9905937683715461,0.9982227488151659,0.9943936264384774,3,1,1,0,2,1.0,0.3333333333333333,0.5,362,351,348,3,14,0.9914529914529915,0.9613259668508287,0.9761570827489481,0,0,0,0,0,,,,0.8235169030624752,0.5,0.5
STFT_2D,BASELINE_CE,baseline,7101,231,1571,"[[1565, 3, 0, 0], [1, 0, 0, 0], [0, 0, 2, 0], [0, 0, 0, 0]]",0.9974538510502864,1568,1566,1565,1,3,0.9993614303959132,0.9980867346938775,0.9987236758136566,1,3,0,3,1,0.0,0.0,0.0,2,2,2,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.6662412252712189,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7101,232,1780,"[[397, 1, 0, 0], [716, 642, 24, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.5837078651685393,398,1113,397,716,1,0.35669362084456424,0.9974874371859297,0.5254798146922568,1382,643,642,1,740,0.9984447900466563,0.4645441389290883,0.6340740740740741,0,24,0,24,0,0.0,,,0,0,0,0,0,,,,0.5797769443831655,0.6340740740740741,0.6340740740740741
STFT_2D,BASELINE_CE,baseline,7101,233,3077,"[[1035, 0, 247, 947], [3, 0, 4, 0], [3, 6, 820, 1], [1, 0, 6, 4]]",0.6041598960025999,2229,1042,1035,7,1194,0.9932821497120922,0.46433378196500674,0.6328339957199633,7,6,0,6,7,0.0,0.0,0.0,830,1077,820,257,10,0.7613741875580315,0.9879518072289156,0.8599895123230205,11,952,4,948,7,0.004201680672268907,0.36363636363636365,0.008307372793354102,0.37528272020908443,0.004153686396677051,0.0
STFT_2D,BASELINE_CE,baseline,7101,234,2753,"[[2696, 0, 0, 4], [47, 2, 0, 1], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9811115147112242,2700,2743,2696,47,4,0.982865475756471,0.9985185185185185,0.990630167187213,50,2,2,0,48,1.0,0.04,0.07692307692307693,3,3,3,0,0,1.0,1.0,1.0,0,5,0,5,0,0.0,,,0.68918441470343,0.07692307692307693,0.07692307692307693
STFT_2D,BASELINE_CE,baseline,7102,100,2272,"[[2238, 0, 0, 0], [0, 33, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]]",0.9995598591549296,2238,2239,2238,1,0,0.9995533720410897,1.0,0.9997766361402725,33,33,33,0,0,1.0,1.0,1.0,1,0,0,0,1,,0.0,0.0,0,0,0,0,0,,,,0.6665922120467574,1.0,1.0
STFT_2D,BASELINE_CE,baseline,7102,103,2084,"[[2082, 0, 0, 0], [2, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9990403071017274,2082,2084,2082,2,0,0.9990403071017274,1.0,0.99951992318771,2,0,0,0,2,,0.0,0.0,0,0,0,0,0,,,,0,0,0,0,0,,,,0.499759961593855,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7102,105,2567,"[[2481, 0, 45, 0], [0, 0, 0, 0], [24, 0, 17, 0], [0, 0, 0, 0]]",0.9731203739774056,2526,2505,2481,24,45,0.9904191616766467,0.982185273159145,0.9862850327966607,0,0,0,0,0,,,,41,62,17,45,24,0.27419354838709675,0.4146341463414634,0.3300970873786408,0,0,0,0,0,,,,0.6581910600876507,,
STFT_2D,BASELINE_CE,baseline,7102,111,2124,"[[2105, 0, 18, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9915254237288136,2123,2105,2105,0,18,1.0,0.9915214319359397,0.9957426679280984,0,0,0,0,0,,,,1,19,1,18,0,0.05263157894736842,1.0,0.1,0,0,0,0,0,,,,0.5478713339640492,,
STFT_2D,BASELINE_CE,baseline,7102,113,1794,"[[1788, 0, 0, 0], [0, 2, 4, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9977703455964325,1788,1788,1788,0,0,1.0,1.0,1.0,6,2,2,0,4,1.0,0.3333333333333333,0.5,0,4,0,4,0,0.0,,,0,0,0,0,0,,,,0.75,0.5,0.5
STFT_2D,BASELINE_CE,baseline,7102,117,1534,"[[1287, 0, 246, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.8389830508474576,1533,1287,1287,0,246,1.0,0.8395303326810176,0.9127659574468086,1,0,0,0,1,,0.0,0.0,0,247,0,247,0,0.0,,,0,0,0,0,0,,,,0.4563829787234043,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7102,121,1863,"[[1858, 0, 3, 0], [1, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9978529253891573,1861,1859,1858,1,3,0.9994620763851533,0.9983879634605051,0.9989247311827957,1,0,0,0,1,,0.0,0.0,1,4,1,3,0,0.25,1.0,0.4,0,0,0,0,0,,,,0.46630824372759855,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7102,123,1518,"[[1512, 3, 0, 0], [0, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9980237154150198,1515,1512,1512,0,3,1.0,0.998019801980198,0.9990089197224975,0,3,0,3,0,0.0,,,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9995044598612488,,
STFT_2D,BASELINE_CE,baseline,7102,200,2600,"[[1742, 0, 0, 0], [29, 1, 0, 0], [49, 1, 776, 0], [2, 0, 0, 0]]",0.9688461538461538,1742,1822,1742,80,0,0.9560922063666301,1.0,0.9775533108866442,30,2,1,1,29,0.5,0.03333333333333333,0.0625,826,776,776,0,50,1.0,0.9394673123486683,0.968789013732834,2,0,0,0,2,,0.0,0.0,0.5022105811548696,0.03125,0.0
STFT_2D,BASELINE_CE,baseline,7102,202,2136,"[[1927, 0, 2, 132], [47, 1, 7, 0], [1, 0, 18, 0], [1, 0, 0, 0]]",0.9110486891385767,2061,1976,1927,49,134,0.9752024291497976,0.9349830179524503,0.9546693088927422,55,1,1,0,54,1.0,0.01818181818181818,0.03571428571428571,19,27,18,9,1,0.6666666666666666,0.9473684210526315,0.782608695652174,1,132,0,132,1,0.0,0.0,0.0,0.4432480725648005,0.017857142857142856,0.0
STFT_2D,BASELINE_CE,baseline,7102,210,2648,"[[2349, 0, 1, 71], [15, 0, 7, 0], [29, 4, 161, 1], [9, 0, 1, 0]]",0.9478851963746223,2421,2402,2349,53,72,0.9779350541215653,0.9702602230483272,0.9740825212523325,22,4,0,4,22,0.0,0.0,0.0,195,170,161,9,34,0.9470588235294117,0.8256410256410256,0.8821917808219178,10,72,0,72,10,0.0,0.0,0.0,0.4640685755185626,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7102,212,2747,"[[2741, 0, 6, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9978157990535129,2747,2741,2741,0,6,1.0,0.9978157990535129,0.9989067055393586,0,0,0,0,0,,,,0,6,0,6,0,0.0,,,0,0,0,0,0,,,,0.9989067055393586,,
STFT_2D,BASELINE_CE,baseline,7102,213,3250,"[[2640, 0, 0, 0], [26, 0, 2, 0], [46, 0, 171, 3], [352, 0, 6, 4]]",0.8661538461538462,2640,3064,2640,424,0,0.8616187989556136,1.0,0.9256661991584852,28,0,0,0,28,,0.0,0.0,220,179,171,8,49,0.9553072625698324,0.7772727272727272,0.8571428571428571,362,7,4,3,358,0.5714285714285714,0.011049723756906077,0.02168021680216802,0.45112231827587757,0.01084010840108401,0.0
STFT_2D,BASELINE_CE,baseline,7102,214,2258,"[[1995, 0, 4, 2], [0, 0, 0, 0], [45, 1, 210, 0], [1, 0, 0, 0]]",0.9765279007971657,2001,2041,1995,46,6,0.9774620284174425,0.9970014992503748,0.9871350816427511,0,1,0,1,0,0.0,,,256,214,210,4,46,0.9813084112149533,0.8203125,0.8936170212765957,1,2,0,2,1,0.0,0.0,0.0,0.6269173676397822,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7102,219,2154,"[[2075, 6, 1, 0], [7, 0, 0, 0], [8, 5, 51, 0], [1, 0, 0, 0]]",0.9870009285051068,2082,2091,2075,16,7,0.9923481587757054,0.9966378482228626,0.9944883776659478,7,11,0,11,7,0.0,0.0,0.0,64,52,51,1,13,0.9807692307692307,0.796875,0.8793103448275862,1,0,0,0,1,,0.0,0.0,0.4684496806233835,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7102,221,2427,"[[2028, 3, 0, 0], [0, 0, 0, 0], [2, 0, 393, 1], [0, 0, 0, 0]]",0.9975278121137207,2031,2030,2028,2,3,0.9990147783251232,0.9985228951255539,0.9987687761635066,0,3,0,3,0,0.0,,,396,393,393,0,3,1.0,0.9924242424242424,0.9961977186311787,0,1,0,1,0,0.0,,,0.9974832473973426,,
STFT_2D,BASELINE_CE,baseline,7102,222,2483,"[[2026, 151, 97, 0], [84, 124, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.8658880386629078,2274,2110,2026,84,248,0.9601895734597157,0.8909410729991205,0.9242700729927007,209,275,124,151,85,0.4509090909090909,0.5933014354066986,0.512396694214876,0,98,0,98,0,0.0,,,0,0,0,0,0,,,,0.7183333836037884,0.512396694214876,0.512396694214876
STFT_2D,BASELINE_CE,baseline,7102,228,2053,"[[1683, 0, 5, 0], [3, 0, 0, 0], [34, 0, 328, 0], [0, 0, 0, 0]]",0.9795421334632245,1688,1720,1683,37,5,0.9784883720930233,0.9970379146919431,0.9876760563380281,3,0,0,0,3,,0.0,0.0,362,333,328,5,34,0.984984984984985,0.9060773480662984,0.943884892086331,0,0,0,0,0,,,,0.6438536494747864,0.0,0.0
STFT_2D,BASELINE_CE,baseline,7102,231,1571,"[[1565, 2, 1, 0], [1, 0, 0, 0], [0, 0, 2, 0], [0, 0, 0, 0]]",0.9974538510502864,1568,1566,1565,1,3,0.9993614303959132,0.9980867346938775,0.9987236758136566,1,2,0,2,1,0.0,0.0,0.0,2,3,2,1,0,0.6666666666666666,1.0,0.8,0,0,0,0,0,,,,0.5995745586045522,0.0,0.0
